date,open,high,low,close,volume
201903141506,48650,49450,48650,49450,20
201903141517,49300,49300,49300,49300,2
201903141518,49300,49300,49300,49300,1
201903141530,49500,49500,49500,49500,1
201903150921,49500,49500,49500,49500,25
201903150924,49500,49500,49500,49500,25
201903150926,49500,49500,49500,49500,55
201903151006,49500,49500,49500,49500,5
201903151033,49950,50200,49950,50200,7
201903151235,49550,49550,49550,49550,1
201903151356,49550,49550,49550,49550,3
201903151402,49550,49550,49550,49550,1
201903151431,49550,49550,49550,49550,40
201903151438,49550,49550,49550,49550,20
201903151447,49550,49550,49550,49550,15
201903151450,49550,49550,49550,49550,19
201903151530,49550,49550,49550,49550,2
201903180901,49550,50900,49550,50900,2
201903180902,50300,50300,50300,50300,1
201903180903,50300,50300,50300,50300,2
201903180904,50300,50300,50300,50300,18
201903180905,50300,50300,50300,50300,31
201903180911,49600,49600,49600,49600,2
201903180923,49600,49600,49600,49600,3
201903180941,49550,49550,49500,49500,24
201903180956,50200,50200,50200,50200,2
201903180957,49550,49550,49500,49500,163
201903180958,50200,50200,50200,50200,2
201903181006,50000,50000,50000,50000,1
201903181041,49950,49950,49950,49950,1
201903181051,49900,49900,49900,49900,1
201903181105,49600,49600,49500,49500,12
201903181135,49500,49500,49500,49500,27
201903181150,49500,49500,49500,49500,1
201903181154,49500,49500,49500,49500,20
201903181208,49500,49500,49500,49500,6
201903181230,49550,49550,49500,49500,5
201903181247,49500,49500,49500,49500,3
201903181252,49450,49450,49350,49350,13
201903181254,49350,49350,49350,49350,3
201903181255,49750,49900,49750,49900,3
201903181335,49850,49850,49850,49850,1
201903181408,49450,49450,49350,49350,57
201903181409,49350,49350,49350,49350,8
201903181412,49350,49700,49350,49700,2
201903181446,49700,49700,49700,49700,6
201903190905,49550,50000,49550,50000,2
201903190921,49950,49950,49950,49950,2
201903190927,49950,49950,49950,49950,8
201903190931,49950,49950,49950,49950,93
201903191120,49700,49700,49700,49700,1
201903191121,49650,49650,49650,49650,1
201903191201,49700,49900,49700,49900,2
201903191203,49700,49700,49700,49700,5
201903191223,49900,49900,49900,49900,6
201903191233,49800,49800,49800,49800,1
201903191254,49700,49700,49700,49700,15
201903191348,49750,49750,49700,49700,2
201903191358,49700,49700,49700,49700,2
201903191404,49700,49700,49700,49700,7
201903191410,49700,49700,49650,49650,4
201903191418,49650,49650,49650,49650,3
201903191419,49900,49900,49900,49900,7
201903191442,49850,49850,49850,49850,10
201903191453,49850,49850,49850,49850,1
201903191503,49850,49850,49850,49850,1
201903191514,49850,49850,49850,49850,1
201903191530,49800,49800,49800,49800,1
201903200901,50500,50500,50500,50500,1
201903200909,49950,49950,49950,49950,1
201903200951,49900,49900,49900,49900,7
201903200952,49900,49900,49900,49900,55
201903200954,49900,49950,49900,49950,68
201903200958,49950,50000,49950,50000,110
201903201002,49600,49600,49550,49550,12
201903201007,49550,49550,49550,49550,1
201903201052,49550,49600,49000,49600,31
201903201053,49600,49600,49600,49600,3
201903201108,49600,49600,49600,49600,1
201903201115,49150,49150,49000,49000,30
201903201119,49000,49000,48650,48650,70
201903201132,48700,49250,48650,49250,35
201903201133,48700,49300,48650,49300,25
201903201134,49250,49500,49250,49500,5
201903201140,48850,48850,48600,48600,40
201903201141,49450,49700,49450,49700,20
201903201158,49650,49650,49650,49650,7
201903201304,49600,49600,49600,49600,1
201903201309,49600,49600,49600,49600,1
201903201349,49600,49600,49600,49600,9
201903201350,49600,49600,49600,49600,30
201903201351,49650,49650,49650,49650,3
201903201358,49650,49700,49650,49700,3
201903201441,49650,49650,49650,49650,1
201903201510,49650,49650,49650,49650,1
201903201512,49700,49700,49700,49700,7
201903210901,50500,50700,50100,50100,8
201903210906,49700,49700,49700,49700,18
201903210942,49700,49700,49700,49700,2
201903210956,49950,49950,49950,49950,55
201903210957,50000,50000,50000,50000,6
201903211017,50000,50000,50000,50000,2
201903211109,50000,50300,50000,50300,5
201903211126,50200,50200,50200,50200,1
201903211214,50000,50000,50000,50000,5
201903211225,49850,49850,49700,49700,21
201903211228,49700,49700,49700,49700,10
201903211236,49600,49600,49550,49550,11
201903211237,49700,49700,49700,49700,50
201903211315,49600,49600,49500,49500,67
201903211442,49500,49500,49500,49500,5
201903211443,49500,49500,49500,49500,9
201903211504,49400,49400,49400,49400,3
201903211505,49500,49500,49400,49400,6
201903211517,49500,49500,49500,49500,12
201903211519,49500,49950,49500,49950,8
201903211530,49950,49950,49950,49950,20
201903220905,50500,50900,50500,50900,3
201903220938,50300,50300,50300,50300,2
201903221049,49700,49700,49550,49550,3
201903221156,49900,49950,49900,49950,4
201903221221,49550,49550,49500,49500,8
201903221225,49350,49350,49350,49350,1
201903221237,49350,49350,49300,49300,12
201903221255,49850,50000,49850,50000,7
201903221346,49550,49550,49400,49400,11
201903221355,49450,49450,49400,49400,9
201903221404,49350,49350,49300,49300,10
201903221414,49300,49300,49300,49300,2
201903221421,49450,49450,49450,49450,1
201903221438,49550,49950,49550,49950,8
201903221514,49850,49900,49850,49900,3
201903221520,49900,49900,49900,49900,4
201903221530,49900,49900,49900,49900,4
201903251000,49050,49850,49050,49850,38
201903251005,49050,49050,49000,49000,45
201903251007,48750,48750,48600,48600,25
201903251022,49100,49100,49100,49100,1
201903251032,48650,48650,48450,48450,64
201903251033,49000,49000,49000,49000,1
201903251134,49000,49000,49000,49000,2
201903251138,49000,49000,49000,49000,3
201903251155,48950,48950,48950,48950,1
201903251209,48950,48950,48950,48950,1
201903251210,48700,48700,48700,48700,2
201903251212,48600,48600,48450,48450,64
201903251213,48450,48450,48450,48450,3
201903251214,48650,48650,48650,48650,2
201903251218,48700,48700,48700,48700,3
201903251222,48700,48700,48700,48700,5
201903251300,48950,48950,48950,48950,6
201903251305,49000,49000,49000,49000,1
201903251335,48950,48950,48950,48950,1
201903251434,49000,49000,49000,49000,20
201903251456,49000,49000,49000,49000,1
201903251504,49000,49500,49000,49500,25
201903251509,49500,49500,49500,49500,6
201903251530,49850,49850,49850,49850,20
201903260923,49150,49150,49150,49150,1
201903260933,49050,49050,49050,49050,1
201903261013,49150,49150,49150,49150,1
201903261014,49200,49200,49200,49200,1
201903261018,49250,49250,49250,49250,1
201903261020,49200,49200,49200,49200,1
201903261022,49700,49700,49700,49700,1
201903261037,49250,49250,49250,49250,1
201903261038,49250,49250,49250,49250,1
201903261057,49250,49250,49250,49250,1
201903261115,49250,49250,49250,49250,6
201903261141,49600,49600,49600,49600,1
201903261142,49600,49700,49600,49700,3
201903261145,49750,49750,49750,49750,2
201903261146,49800,49800,49800,49800,1
201903261151,49800,49800,49800,49800,1
201903261201,49800,49800,49800,49800,1
201903261210,49800,49800,49800,49800,1
201903261318,49350,49350,49300,49300,3
201903261507,49400,49400,49400,49400,1
201903261517,49500,49750,49500,49750,3
201903261518,49800,49800,49800,49800,1
201903271152,49100,49100,49100,49100,1
201903271222,49150,49600,49150,49600,2
201903271233,49650,49650,49650,49650,10
201903271252,49650,49650,49650,49650,1
201903271258,49200,49200,49200,49200,1
201903271302,49300,49300,49300,49300,1
201903271315,49250,49250,49250,49250,15
201903271349,49600,49600,49600,49600,2
201903271424,49650,49650,49650,49650,1
201903271436,49650,49650,49650,49650,1
201903281220,49550,49550,49550,49550,15
201903281300,49550,49550,49550,49550,1
201903281344,49550,49550,49550,49550,1
201903281439,49500,49500,49500,49500,2
201903281440,49100,49100,49100,49100,7
201903281453,49100,49100,49100,49100,1
201903281459,49100,49100,49100,49100,4
201903281518,49500,49500,49500,49500,1
201903281520,49550,49550,49550,49550,1
201903290901,49500,49500,49500,49500,1
201903291004,49550,49550,49550,49550,1
201903291012,48950,48950,48900,48900,13
201903291017,49450,49450,49450,49450,1
201903291146,49000,49000,49000,49000,1
201903291201,49450,49500,49450,49500,2
201903291214,49000,49000,49000,49000,3
201903291226,48950,48950,48900,48900,16
201903291230,48850,48850,48850,48850,3
201903291232,48800,48800,48500,48500,52
201903291233,48500,48500,48500,48500,14
201903291234,48450,48450,48400,48400,205
201903291235,48350,48350,48300,48300,64
201903291237,48900,48900,48900,48900,1
201903291245,48900,48900,48900,48900,1
201903291257,48900,48950,48900,48950,5
201903291305,48950,49200,48950,49200,12
201903291404,49000,49000,49000,49000,1
201903291506,49000,49000,49000,49000,1
201903291507,49000,49000,49000,49000,1
201903291518,49150,49150,49150,49150,1
201903291530,49400,49400,49400,49400,14
201904010901,49400,49400,49400,49400,2
201904010916,49350,49350,49350,49350,1
201904010917,49350,49350,49350,49350,1
201904010922,49300,49300,49300,49300,1
201904010931,49350,49350,49350,49350,21
201904010950,49300,49300,49300,49300,1
201904011054,49050,49050,49000,49000,47
201904011108,49000,49000,48900,48900,11
201904011120,48900,48900,48900,48900,2
201904011124,48900,48900,48900,48900,2
201904011125,48900,48900,48900,48900,3
201904011144,48900,48900,48900,48900,1
201904011146,48900,48900,48900,48900,1
201904011150,48900,49000,48900,49000,200
201904011152,49000,49000,49000,49000,5
201904011248,49000,49000,49000,49000,1
201904011259,49000,49000,49000,49000,3
201904011411,49000,49000,49000,49000,68
201904011426,49300,49350,49300,49350,2
201904011435,49350,49350,49350,49350,22
201904020904,49700,49700,49700,49700,5
201904020908,49600,49600,49600,49600,2
201904020937,49600,49600,49600,49600,3
201904021146,49550,49550,49550,49550,3
201904021400,49200,49200,49200,49200,5
201904021416,49200,49200,49200,49200,1
201904021423,49500,49600,49500,49600,3
201904030901,50300,50300,50300,50300,3
201904031037,49250,49950,49000,49950,20
201904031040,49050,49050,49000,49000,5
201904031042,49050,49050,49000,49000,6
201904031108,49300,49300,49300,49300,1
201904031156,49300,49300,49300,49300,20
201904031201,49500,49650,49500,49650,5
201904031213,49650,49900,49650,49900,5
201904031222,49900,49900,49900,49900,3
201904031303,49850,49900,49850,49900,4
201904031304,49900,49900,49900,49900,3
201904031339,49900,49950,49900,49950,25
201904031340,49950,49950,49950,49950,10
201904031341,49950,49950,49950,49950,15
201904031344,49950,49950,49950,49950,2
201904041021,49800,49800,49750,49750,9
201904041105,49900,49950,49900,49950,2
201904041140,49950,49950,49950,49950,110
201904041243,50000,50000,50000,50000,24
201904041247,49950,49950,49950,49950,1
201904041253,49950,49950,49950,49950,39
201904041305,49950,49950,49950,49950,5
201904041310,49950,49950,49950,49950,24
201904041314,49950,49950,49950,49950,2
201904041316,49950,49950,49950,49950,31
201904041321,50000,50000,50000,50000,2
201904041348,50000,50000,50000,50000,3
201904041359,49950,49950,49950,49950,8
201904050901,50300,50300,50300,50300,1
201904050904,50300,50300,50300,50300,1
201904050920,50000,50000,50000,50000,2
201904050922,49550,49550,49500,49500,5
201904050929,49500,49500,49500,49500,3
201904050937,49500,49500,49500,49500,3
201904051036,49500,49500,49500,49500,3
201904051041,49350,49350,48550,48550,100
201904051045,48750,48750,48750,48750,5
201904051046,49300,49750,48800,49750,13
201904051053,49050,49050,48550,48550,500
201904051055,48650,48650,48650,48650,1
201904051058,49000,49050,49000,49050,8
201904051059,49050,49100,49050,49100,13
201904051103,49100,49100,49100,49100,1
201904051107,49150,49200,49150,49200,9
201904051131,49100,49100,49100,49100,2
201904051134,49100,49100,49100,49100,1
201904051144,48950,48950,48950,48950,2
201904051215,49000,49000,48950,48950,5
201904051216,48950,48950,48900,48900,6
201904051217,48800,48800,48800,48800,3
201904051227,48850,49350,48750,49350,70
201904051231,49350,49350,49350,49350,15
201904051233,48850,49550,48800,49550,50
201904051234,49550,49900,49550,49900,10
201904051248,49850,49900,49850,49900,3
201904051428,49900,49900,49900,49900,2
201904051429,49900,49900,49900,49900,23
201904051457,49900,49900,49900,49900,3
201904051503,49900,49900,49900,49900,3
201904051514,49900,49900,49900,49900,2
201904051518,49900,49900,49900,49900,10
201904051530,49900,49900,49900,49900,5
201904080901,49900,49900,49900,49900,10
201904080915,49900,49900,49900,49900,10
201904080917,49900,49900,49900,49900,2
201904081103,49900,49900,49900,49900,4
201904081131,49800,49800,49800,49800,1
201904081215,49500,49500,49450,49450,2
201904081238,49450,49450,49400,49400,3
201904081253,49750,49800,49750,49800,8
201904081328,49800,49800,49800,49800,1
201904081348,49450,49900,49350,49900,70
201904081349,49850,50000,49400,49400,15
201904081350,50000,50000,50000,50000,2
201904081410,49950,50000,49950,50000,3
201904081438,49900,49900,49900,49900,2
201904081440,49900,49900,49900,49900,1
201904091002,49900,49900,49900,49900,1
201904091102,49500,49500,49500,49500,5
201904091129,49800,49800,49800,49800,5
201904091142,49900,49900,49900,49900,5
201904091150,50000,50000,50000,50000,95
201904091158,49800,49800,49800,49800,9
201904091200,50000,50000,50000,50000,1
201904091342,50000,50000,50000,50000,221
201904091344,50000,50000,50000,50000,40
201904091345,50000,50000,50000,50000,10
201904091349,50000,50000,50000,50000,100
201904091355,50000,50000,50000,50000,1
201904091357,50100,50100,50100,50100,21
201904091406,49900,49900,49900,49900,30
201904091408,49900,49900,49900,49900,20
201904091409,49900,49900,49900,49900,9
201904091411,49900,49900,49900,49900,24
201904091452,50000,50000,50000,50000,30
201904091530,49900,49900,49900,49900,2
201904100905,51000,51000,51000,51000,7
201904100920,49900,49900,49900,49900,1
201904100921,50300,50300,50300,50300,1
201904100923,50000,50000,50000,50000,1
201904100924,49900,50300,49900,50300,9
201904101051,49650,49650,49600,49600,2
201904101058,50000,50000,50000,50000,1
201904101227,50000,50000,50000,50000,4
201904101349,50000,50000,50000,50000,1
201904101414,50000,50000,50000,50000,10
201904101418,49600,49600,49600,49600,1
201904101419,50000,50000,50000,50000,1
201904101442,50000,50000,50000,50000,10
201904101446,49600,49600,49550,49550,36
201904101503,49950,50000,49950,50000,4
201904110901,50000,50000,50000,50000,4
201904110923,50000,50000,50000,50000,4
201904110932,50000,50000,50000,50000,1
201904111040,50000,50000,50000,50000,6
201904111052,50000,50000,50000,50000,5
201904111151,50000,50000,50000,50000,1
201904111336,49900,49900,49900,49900,3
201904111349,49900,49900,49900,49900,1
201904111357,49900,49900,49900,49900,2
201904111409,49900,49900,49900,49900,1
201904111411,49900,49900,49900,49900,1
201904111414,49900,50000,49900,50000,356
201904111417,50000,50000,50000,50000,101
201904111419,50000,50000,50000,50000,93
201904120908,50900,50900,50900,50900,1
201904120911,50800,50800,50800,50800,5
201904120938,50000,50000,50000,50000,100
201904120939,50700,50900,50700,50900,1427
201904120942,50800,50900,50800,50900,1063
201904120943,50900,50900,50900,50900,137
201904120955,50900,50900,50900,50900,30
201904120956,50900,50900,50900,50900,10
201904121022,50700,50700,50700,50700,20
201904121026,50700,50700,50700,50700,31
201904121028,50700,50700,50700,50700,19
201904121035,50200,50200,50200,50200,44
201904121040,50700,50700,50700,50700,1
201904121115,50300,50300,50200,50200,7
201904121118,50100,50100,50100,50100,24
201904121125,50500,50500,50500,50500,1
201904121203,50500,50500,50500,50500,1
201904121210,50000,50000,50000,50000,60
201904121236,50400,50500,50400,50500,9
201904121237,50600,50600,50500,50500,3
201904121317,50500,50500,50500,50500,10
201904121318,50500,50500,50500,50500,10
201904121344,50500,50500,50500,50500,1
201904121349,50500,50500,50500,50500,10
201904121353,50500,50500,50500,50500,3
201904121355,50600,50600,50600,50600,50
201904121400,50600,50600,50600,50600,13
201904121401,50700,50700,50700,50700,4
201904121407,50600,50600,50600,50600,2
201904121408,50500,50500,50500,50500,5
201904121409,50500,50500,50500,50500,7
201904121411,50500,50500,50500,50500,5
201904121437,50400,50400,50200,50200,20
201904121438,50700,50700,50700,50700,5
201904121441,50200,50200,50200,50200,1
201904121444,50600,50600,50600,50600,1
201904121504,50600,50600,50600,50600,1
201904121516,50600,50600,50600,50600,5
201904121517,50300,50300,50300,50300,3
201904121520,50300,50300,50300,50300,20
201904121530,50500,50500,50500,50500,1
201904150901,51800,51800,51800,51800,7
201904150917,51700,51700,51700,51700,1
201904150925,51400,51500,51400,51500,2
201904150926,51100,51100,51000,51000,41
201904150928,51400,51400,51400,51400,1
201904150929,51400,51400,51400,51400,26
201904150939,51400,51400,51400,51400,4
201904150944,51400,51500,51400,51500,110
201904150945,51500,51500,51500,51500,10
201904150947,51500,51500,51500,51500,32
201904150948,51500,51500,51500,51500,56
201904151000,51700,51700,51700,51700,1
201904151007,51700,51700,51700,51700,2
201904151020,51500,51500,51500,51500,12
201904151022,51500,51500,51500,51500,1
201904151023,51700,51700,51700,51700,20
201904151024,51700,51700,51700,51700,1
201904151026,51700,51700,51700,51700,5
201904151031,51500,51500,51500,51500,28
201904151032,51500,51500,51300,51300,9
201904151033,51300,51700,51300,51700,31
201904151038,51700,51700,51700,51700,1
201904151043,51700,51700,51700,51700,2
201904151046,51600,51600,51600,51600,1
201904151051,51600,51600,51600,51600,40
201904151052,51600,51600,51500,51500,56
201904151056,51500,51600,51500,51600,153
201904151057,51400,51400,51300,51300,64
201904151059,51300,51300,51300,51300,9
201904151101,51200,51200,50800,50800,10
201904151103,51300,51300,51300,51300,22
201904151112,51300,51300,51300,51300,1
201904151158,51300,51300,51300,51300,4
201904151228,51300,51300,51200,51200,16
201904151320,51300,51300,51300,51300,1
201904151325,51300,51300,51300,51300,5
201904151327,51200,51200,51200,51200,31
201904151339,51200,51300,51200,51300,3
201904151356,51200,51200,51200,51200,14
201904151401,51400,51400,51400,51400,1
201904151409,51200,51200,51200,51200,30
201904151416,51400,51400,51400,51400,99
201904151430,51400,51400,51400,51400,1
201904151440,51400,51400,51400,51400,1
201904151442,51400,51400,51400,51400,1
201904151452,51400,51400,51400,51400,3
201904151455,51400,51400,51400,51400,4
201904151457,51400,51400,51400,51400,5
201904151501,51400,51400,51400,51400,2
201904151505,51400,51400,51400,51400,2
201904151506,51400,51400,51400,51400,51
201904151507,51400,51500,51400,51500,41
201904151508,51500,51500,51500,51500,2
201904151511,51700,51700,51700,51700,2
201904151514,51700,51700,51700,51700,6
201904151515,51700,51700,51700,51700,8
201904151516,51700,51700,51700,51700,6
201904151518,51700,51800,51700,51800,6
201904151519,51800,51800,51800,51800,33
201904151520,51600,51600,51600,51600,50
201904151530,51500,51500,51500,51500,111
201904160901,51500,52000,51500,52000,24
201904160904,51900,52000,51900,52000,12
201904160905,52900,53000,52900,53000,18
201904160906,53000,53000,53000,53000,5
201904160908,53300,53300,53300,53300,2
201904160909,53300,53300,53300,53300,1
201904160910,53300,53300,53300,53300,70
201904160911,53300,53300,53300,53300,1
201904160912,53300,53300,53300,53300,29
201904160913,53600,53600,53600,53600,32
201904160914,53600,53600,53600,53600,4
201904160915,53600,53600,53600,53600,21
201904160916,53600,53600,53600,53600,32
201904160917,53600,53600,53600,53600,20
201904160920,52300,52300,52200,52200,32
201904160921,52200,52800,52200,52800,11
201904160925,52200,52200,52200,52200,1
201904160928,52600,52800,52600,52800,10
201904160930,52300,52300,52300,52300,3
201904160931,52300,52300,52300,52300,2
201904160935,52300,52700,52200,52700,96
201904160940,52700,52700,52700,52700,1
201904160943,52700,52700,52700,52700,9
201904160949,52200,52200,52200,52200,24
201904160953,52100,52100,52100,52100,9
201904161001,52100,52100,52100,52100,87
201904161002,52100,52100,52100,52100,36
201904161006,52000,52000,52000,52000,4
201904161009,51900,51900,51900,51900,40
201904161026,52100,52100,52100,52100,3
201904161046,51800,51800,51800,51800,3
201904161105,51700,51700,51700,51700,9
201904161113,52000,52000,52000,52000,6
201904161117,52000,52000,52000,52000,1
201904161134,52000,52000,52000,52000,3
201904161201,52000,52000,52000,52000,1
201904161203,52000,52000,52000,52000,19
201904161209,51600,51600,51600,51600,25
201904161234,52100,52100,52100,52100,1
201904161235,51700,52100,51700,52100,3
201904161236,52100,52100,52100,52100,10
201904161319,52100,52100,52100,52100,59
201904161323,52100,52100,52100,52100,1
201904161329,52100,52100,52100,52100,1
201904161332,52100,52100,52100,52100,8
201904161341,52100,52100,52100,52100,80
201904161343,52100,52100,52100,52100,6
201904161345,51800,51800,51800,51800,7
201904161350,52400,52400,52400,52400,1
201904161400,52400,53300,52400,53300,420
201904161401,52500,52500,52500,52500,29
201904161403,52500,52500,52500,52500,45
201904161406,52500,52500,52500,52500,4
201904161408,52500,52500,52500,52500,60
201904161412,52500,52500,52500,52500,50
201904161420,52500,52500,52500,52500,32
201904161447,52500,52500,52500,52500,10
201904161453,52500,52500,52500,52500,2
201904161454,52500,52500,52500,52500,10
201904161505,52400,52400,52400,52400,2
201904161508,52400,52400,52400,52400,49
201904161510,52400,52400,52400,52400,20
201904161514,52400,52400,52400,52400,22
201904161515,52400,52400,52400,52400,7
201904161530,52100,52100,52100,52100,7
201904170901,52100,53000,52100,53000,27
201904170904,52200,52900,52200,52900,6
201904170905,52900,52900,52900,52900,1
201904170910,52900,52900,52900,52900,20
201904170914,52900,52900,52900,52900,2
201904170915,53000,53000,53000,53000,30
201904170917,53000,53000,53000,53000,8
201904170919,53000,53000,53000,53000,20
201904170923,53900,53900,53900,53900,1
201904170924,54000,54000,53900,53900,7
201904170926,53900,53900,53900,53900,5
201904170927,53800,53800,53800,53800,10
201904170928,53800,53800,53800,53800,9
201904170930,53800,53900,53800,53900,31
201904170934,53400,53400,53400,53400,9
201904170935,53400,53400,53400,53400,3
201904170936,53400,53400,53400,53400,50
201904170938,53300,53300,52900,52900,2
201904170949,53400,53400,53400,53400,100
201904170950,53400,53400,53400,53400,17
201904170952,53400,53400,53400,53400,13
201904170953,53000,53000,53000,53000,1
201904170955,53100,53100,53100,53100,1
201904170958,53000,53100,53000,53100,6
201904171009,53100,53100,53100,53100,6
201904171010,53100,53100,53100,53100,1
201904171011,53100,53100,53100,53100,1
201904171015,53100,53100,53100,53100,2
201904171017,53100,53100,53100,53100,10
201904171019,53000,53000,53000,53000,31
201904171021,53000,53000,53000,53000,20
201904171027,53000,53000,52900,52900,30
201904171043,53000,53100,53000,53100,189
201904171044,53100,53100,53100,53100,92
201904171046,53400,53400,53400,53400,104
201904171047,53500,54900,53500,54900,252
201904171049,54800,54800,54800,54800,2
201904171050,54800,54800,54800,54800,5
201904171051,54100,54100,54100,54100,2
201904171052,54100,54100,54000,54000,5
201904171053,53900,53900,53900,53900,1
201904171054,54400,54400,54400,54400,25
201904171055,54400,54400,54300,54300,3
201904171056,54300,54300,54300,54300,39
201904171057,54200,54200,54200,54200,4
201904171058,54100,54100,54100,54100,2
201904171059,54000,54000,54000,54000,2
201904171100,54000,54000,54000,54000,2
201904171104,53500,53500,53500,53500,1
201904171105,53400,53400,53000,53000,54
201904171106,53000,53000,53000,53000,12
201904171107,53700,53700,53700,53700,1
201904171108,53600,53700,53600,53700,4
201904171109,53700,53800,53700,53800,12
201904171111,53200,53200,53000,53000,268
201904171112,53800,53800,53800,53800,1
201904171116,53400,53400,53400,53400,2
201904171117,53400,53400,53400,53400,5
201904171118,53400,53400,53400,53400,8
201904171119,53400,53400,53400,53400,6
201904171120,53400,53400,53400,53400,2
201904171122,53000,53000,53000,53000,1
201904171123,53400,53500,53400,53500,102
201904171124,53600,53700,53600,53700,20
201904171126,53500,53500,53500,53500,20
201904171129,53600,53600,53600,53600,1
201904171130,53700,53700,53700,53700,5
