date,open,high,low,close,volume
201903061447,11200,11200,11200,11200,35
201903061448,11150,11150,11150,11150,1
201903061449,11150,11150,11150,11150,1
201903061451,11150,11200,11150,11200,29
201903061452,11200,11200,11150,11150,3
201903061453,11200,11200,11200,11200,45
201903061454,11150,11150,11150,11150,1
201903061455,11150,11150,11150,11150,3
201903061456,11150,11150,11150,11150,1
201903061458,11150,11200,11150,11150,50
201903061459,11150,11150,11150,11150,1
201903061500,11200,11200,11150,11150,17
201903061501,11150,11150,11150,11150,1
201903061502,11150,11150,11150,11150,2
201903061503,11150,11200,11150,11150,7
201903061505,11150,11150,11150,11150,1
201903061506,11200,11200,11200,11200,15
201903061507,11150,11150,11150,11150,5
201903061508,11200,11200,11150,11150,5
201903061509,11200,11200,11200,11200,72
201903061510,11200,11200,11200,11200,145
201903061511,11250,11250,11250,11250,4
201903061514,11250,11250,11200,11200,6
201903061516,11200,11200,11150,11150,35
201903061517,11200,11200,11200,11200,22
201903061518,11200,11200,11150,11150,2
201903061519,11250,11250,11250,11250,5
201903061520,11200,11250,11200,11250,4
201903061530,11250,11250,11250,11250,42
201903070901,11250,11250,11250,11250,22
201903070907,11200,11200,11200,11200,68
201903070908,11200,11200,11200,11200,182
201903070909,11200,11200,11200,11200,5
201903070910,11200,11200,11200,11200,324
201903070912,11200,11200,11200,11200,386
201903070914,11200,11200,11200,11200,104
201903070915,11150,11150,11150,11150,7
201903070916,11250,11250,11250,11250,3
201903070923,11250,11250,11250,11250,509
201903070925,11250,11250,11250,11250,5
201903070927,11250,11250,11250,11250,599
201903070931,11250,11250,11250,11250,27
201903070935,11250,11250,11250,11250,50
201903070938,11250,11250,11250,11250,357
201903070939,11300,11300,11300,11300,11
201903070940,11250,11250,11250,11250,27
201903070941,11300,11300,11300,11300,444
201903070942,11300,11300,11300,11300,5
201903070951,11300,11300,11300,11300,5
201903070957,11300,11300,11300,11300,1000
201903070958,11300,11500,11300,11450,1766
201903070959,11450,11450,11450,11450,5
201903071000,11400,11400,11400,11400,117
201903071001,11400,11400,11400,11400,372
201903071002,11400,11400,11350,11350,69
201903071003,11350,11350,11350,11350,5
201903071009,11300,11300,11300,11300,32
201903071011,11350,11350,11350,11350,46
201903071016,11350,11350,11300,11350,11
201903071020,11300,11300,11300,11300,9
201903071023,11300,11300,11300,11300,408
201903071031,11300,11300,11300,11300,229
201903071033,11250,11250,11250,11250,778
201903071036,11200,11200,11200,11200,1
201903071039,11200,11200,11200,11200,1
201903071041,11200,11200,11200,11200,1
201903071043,11200,11200,11200,11200,1
201903071045,11250,11250,11250,11250,25
201903071046,11250,11250,11250,11250,8
201903071056,11250,11250,11250,11250,33
201903071057,11250,11250,11250,11250,20
201903071104,11250,11250,11250,11250,1
201903071108,11250,11300,11250,11300,548
201903071119,11300,11350,11300,11350,26
201903071120,11350,11350,11350,11350,88
201903071131,11300,11350,11300,11350,4
201903071133,11350,11350,11350,11350,7
201903071136,11350,11350,11350,11350,2
201903071138,11350,11350,11350,11350,2
201903071140,11350,11350,11350,11350,2
201903071143,11350,11350,11350,11350,2
201903071145,11350,11350,11350,11350,2
201903071147,11350,11350,11350,11350,2
201903071150,11350,11350,11350,11350,2
201903071152,11350,11350,11350,11350,3
201903071154,11350,11350,11350,11350,7
201903071155,11350,11350,11300,11300,3
201903071157,11350,11350,11350,11350,2
201903071158,11300,11300,11300,11300,367
201903071202,11250,11250,11250,11250,1
201903071205,11250,11250,11250,11250,1
201903071206,11300,11300,11300,11300,2
201903071209,11300,11300,11250,11250,3
201903071211,11300,11300,11300,11300,2
201903071212,11250,11250,11250,11250,2
201903071213,11300,11300,11300,11300,3
201903071216,11250,11300,11250,11300,3
201903071218,11300,11300,11300,11300,2
201903071219,11250,11250,11250,11250,1
201903071220,11250,11300,11250,11300,42
201903071223,11250,11300,11250,11300,8
201903071225,11250,11300,11250,11300,15
201903071226,11250,11250,11250,11250,1
201903071227,11300,11300,11300,11300,2
201903071229,11250,11250,11250,11250,1
201903071230,11300,11300,11300,11300,2
201903071232,11300,11300,11300,11300,2
201903071233,11250,11300,11250,11300,6
201903071235,11300,11300,11300,11300,3
201903071236,11250,11250,11250,11250,1
201903071237,11300,11300,11300,11300,2
201903071239,11250,11300,11250,11300,3
201903071242,11300,11300,11250,11250,8
201903071244,11300,11300,11300,11300,2
201903071246,11250,11300,11250,11300,3
201903071249,11250,11300,11250,11300,3
201903071251,11300,11300,11300,11300,2
201903071252,11250,11250,11250,11250,1
201903071253,11300,11300,11300,11300,7
201903071255,11250,11250,11250,11250,1
201903071256,11300,11300,11300,11300,3
201903071258,11250,11300,11250,11300,3
201903071301,11300,11300,11250,11250,8
201903071303,11300,11300,11300,11300,2
201903071304,11250,11250,11250,11250,1
201903071305,11300,11300,11300,11300,2
201903071307,11250,11250,11250,11250,1
201903071308,11300,11300,11250,11250,15
201903071309,11250,11250,11250,11250,1
201903071310,11300,11300,11300,11300,2
201903071311,11300,11300,11300,11300,5
201903071312,11250,11300,11250,11300,3
201903071315,11300,11300,11250,11250,4
201903071317,11300,11300,11300,11300,24
201903071318,11250,11250,11250,11250,1
201903071319,11300,11300,11300,11300,8
201903071321,11250,11250,11250,11250,1
201903071322,11300,11300,11300,11300,2
201903071323,11250,11250,11250,11250,1
201903071324,11300,11300,11300,11300,2
201903071326,11250,11250,11250,11250,1
201903071327,11300,11300,11300,11300,2
201903071329,11300,11300,11250,11300,8
201903071331,11250,11300,11250,11300,3
201903071333,11300,11300,11300,11300,1
201903071334,11300,11300,11250,11250,3
201903071336,11300,11300,11250,11250,3
201903071337,11300,11300,11300,11300,5
201903071338,11300,11300,11300,11300,3
201903071339,11250,11250,11250,11250,1
201903071340,11300,11300,11300,11300,5
201903071341,11300,11300,11250,11250,3
201903071343,11300,11300,11300,11300,2
201903071344,11250,11250,11250,11250,1
201903071345,11300,11300,11300,11300,2
201903071346,11250,11250,11250,11250,1
201903071348,11300,11300,11300,11300,2
201903071349,11250,11250,11250,11250,1
201903071350,11300,11300,11300,11300,72
201903071351,11250,11250,11250,11250,1
201903071353,11300,11300,11300,11300,2
201903071354,11250,11250,11250,11250,1
201903071355,11300,11300,11300,11300,2
201903071356,11250,11250,11250,11250,1
201903071357,11300,11300,11300,11300,2
201903071358,11300,11300,11300,11300,5
201903071359,11250,11250,11250,11250,1
201903071400,11300,11300,11300,11300,3
201903071401,11250,11250,11250,11250,1
201903071402,11300,11300,11300,11300,2
201903071404,11250,11300,11250,11300,16
201903071406,11300,11300,11250,11250,6
201903071407,11300,11300,11300,11300,2
201903071408,11250,11250,11250,11250,1
201903071409,11300,11300,11300,11300,2
201903071411,11250,11300,11250,11300,36
201903071413,11250,11250,11250,11250,1
201903071414,11300,11300,11300,11300,2
201903071415,11250,11250,11250,11250,1
201903071416,11300,11300,11300,11300,21
201903071417,11300,11300,11250,11250,83
201903071418,11300,11400,11300,11400,604
201903071419,11400,11400,11350,11350,49
201903071420,11350,11350,11350,11350,62
201903071421,11400,11400,11400,11400,3
201903071423,11400,11400,11400,11400,2
201903071426,11400,11400,11400,11400,2
201903071428,11400,11400,11400,11400,2
201903071429,11350,11350,11350,11350,1
201903071430,11400,11400,11400,11400,2
201903071433,11400,11400,11400,11400,7
201903071434,11350,11350,11350,11350,3
201903071435,11400,11400,11400,11400,2
201903071437,11350,11400,11350,11400,12
201903071438,11350,11350,11350,11350,351
201903071441,11300,11300,11300,11300,154
201903071443,11300,11300,11300,11300,1
201903071444,11300,11300,11300,11300,100
201903071445,11300,11300,11300,11300,20
201903071446,11300,11300,11300,11300,100
201903071447,11350,11350,11350,11350,3
201903071448,11350,11350,11350,11350,5
201903071449,11300,11300,11300,11300,1
201903071450,11300,11300,11300,11300,200
201903071451,11300,11300,11300,11300,1
201903071452,11300,11300,11300,11300,1
201903071453,11300,11300,11300,11300,31
201903071454,11300,11300,11300,11300,1
201903071455,11300,11350,11300,11350,5
201903071456,11300,11300,11300,11300,1
201903071458,11300,11300,11300,11300,18
201903071459,11300,11300,11300,11300,46
201903071503,11300,11350,11300,11350,4
201903071504,11300,11300,11300,11300,1
201903071505,11300,11300,11300,11300,1
201903071506,11350,11350,11300,11300,8
201903071507,11300,11300,11300,11300,1
201903071508,11300,11350,11300,11300,414
201903071509,11350,11350,11350,11350,6
201903071510,11350,11350,11350,11350,4
201903071511,11350,11350,11350,11350,400
201903071513,11350,11350,11300,11300,6
201903071514,11300,11300,11300,11300,1
201903071515,11350,11350,11350,11350,109
201903071516,11350,11350,11300,11350,10
201903071517,11350,11350,11350,11350,15
201903071518,11350,11350,11350,11350,278
201903071519,11400,11400,11400,11400,9
201903071520,11400,11400,11350,11400,56
201903071530,11400,11400,11400,11400,1298
201903080901,11400,11400,11400,11400,1769
201903080902,11350,11350,11350,11350,7
201903080905,11350,11350,11350,11350,9
201903080907,11400,11400,11400,11400,50
201903080908,11400,11400,11400,11400,5
201903080909,11350,11350,11350,11350,322
201903080912,11350,11350,11350,11350,78
201903080920,11350,11350,11350,11350,394
201903080927,11350,11350,11350,11350,606
201903080929,11400,11400,11400,11400,1
201903080931,11350,11350,11350,11350,311
201903080935,11300,11300,11300,11300,8
201903080941,11350,11350,11300,11300,156
201903080942,11300,11300,11300,11300,150
201903080946,11400,11400,11400,11400,1
201903080948,11400,11400,11400,11400,50
201903080949,11400,11400,11400,11400,5
201903080950,11350,11350,11350,11350,133
201903080951,11350,11350,11350,11350,200
201903080952,11400,11400,11350,11350,192
201903081000,11350,11350,11350,11350,1000
201903081002,11350,11350,11350,11350,180
201903081006,11350,11350,11350,11350,326
201903081012,11350,11350,11350,11350,50
201903081015,11350,11350,11350,11350,40
201903081017,11300,11300,11300,11300,500
201903081020,11350,11350,11350,11350,1
201903081021,11350,11350,11350,11350,1
201903081022,11350,11350,11350,11350,10
201903081028,11300,11300,11300,11300,40
201903081029,11350,11350,11350,11350,50
201903081033,11350,11350,11350,11350,255
201903081035,11350,11350,11350,11350,20
201903081039,11350,11350,11300,11300,25
201903081050,11300,11300,11300,11300,27
201903081054,11300,11300,11300,11300,357
201903081111,11300,11300,11300,11300,10
201903081114,11300,11300,11300,11300,13
201903081115,11300,11300,11300,11300,17
201903081117,11350,11350,11350,11350,1
201903081126,11350,11350,11350,11350,1
201903081131,11350,11350,11350,11350,1
201903081133,11350,11350,11350,11350,6
201903081136,11350,11350,11300,11300,8
201903081137,11300,11300,11300,11300,50
201903081141,11350,11350,11350,11350,10
201903081143,11350,11350,11350,11350,11
201903081145,11300,11300,11300,11300,13
201903081146,11350,11350,11350,11350,1
201903081148,11350,11350,11350,11350,1
201903081150,11350,11350,11350,11350,679
201903081153,11350,11350,11350,11350,1
201903081156,11350,11350,11350,11350,21
201903081158,11350,11350,11350,11350,1
201903081201,11350,11350,11350,11350,11
201903081206,11350,11350,11350,11350,1
201903081208,11350,11350,11350,11350,1
201903081211,11350,11350,11350,11350,1
201903081212,11300,11300,11300,11300,50
201903081213,11350,11350,11350,11350,1
201903081217,11350,11350,11350,11350,278
201903081218,11400,11400,11400,11400,1
201903081221,11400,11400,11400,11400,1
201903081222,11400,11400,11400,11400,10
201903081223,11400,11400,11350,11350,201
201903081224,11350,11350,11350,11350,200
201903081226,11400,11400,11400,11400,1
201903081231,11400,11400,11400,11400,1
201903081233,11400,11400,11400,11400,1
201903081236,11400,11400,11400,11400,1
201903081238,11400,11400,11400,11400,1
201903081243,11400,11400,11400,11400,1
201903081246,11400,11400,11400,11400,1
201903081247,11350,11350,11350,11350,100
201903081248,11400,11400,11400,11400,1
201903081249,11400,11400,11400,11400,1
201903081251,11400,11400,11400,11400,1
201903081256,11400,11400,11400,11400,1
201903081258,11400,11400,11400,11400,1
201903081301,11400,11400,11400,11400,1
201903081303,11400,11400,11400,11400,1
201903081304,11400,11400,11400,11400,10
201903081306,11400,11400,11400,11400,36
201903081308,11400,11400,11400,11400,1
201903081311,11400,11400,11400,11400,81
201903081312,11400,11400,11400,11400,80
201903081313,11400,11400,11400,11400,1
201903081315,11350,11350,11350,11350,17
201903081316,11400,11400,11350,11350,2
201903081317,11350,11350,11350,11350,923
201903081318,11350,11350,11350,11350,109
201903081319,11350,11350,11350,11350,2
201903081321,11400,11400,11400,11400,1
201903081323,11400,11400,11400,11400,1
201903081325,11400,11400,11400,11400,1
201903081328,11400,11400,11400,11400,1
201903081331,11400,11400,11400,11400,80
201903081333,11400,11400,11400,11400,1
201903081335,11400,11400,11400,11400,1
201903081338,11400,11400,11400,11400,1
201903081340,11400,11400,11400,11400,1
201903081342,11350,11350,11350,11350,140
201903081354,11350,11350,11350,11350,405
201903081355,11350,11350,11350,11350,13
201903081358,11350,11350,11350,11350,1
201903081403,11350,11350,11350,11350,30
201903081411,11350,11350,11350,11350,200
201903081415,11350,11350,11350,11350,13
201903081416,11350,11350,11350,11350,5
201903081419,11350,11350,11350,11350,139
201903081426,11300,11300,11300,11300,9
201903081430,11300,11300,11300,11300,12
201903081432,11300,11300,11300,11300,9
201903081436,11300,11300,11300,11300,3
201903081439,11300,11300,11300,11300,2
201903081443,11300,11300,11300,11300,14
201903081447,11300,11300,11300,11300,13
201903081449,11350,11350,11350,11350,20
201903081457,11300,11300,11300,11300,16
201903081502,11300,11300,11300,11300,9
201903081511,11300,11300,11300,11300,5
201903081512,11300,11350,11300,11350,57
201903081515,11300,11350,11300,11350,421
201903081516,11350,11350,11350,11350,3
201903081517,11350,11350,11350,11350,10
201903081520,11350,11400,11350,11400,2
201903081530,11400,11400,11400,11400,490
201903110901,11300,11300,11250,11300,495
201903110903,11300,11350,11300,11300,212
201903110904,11300,11300,11300,11300,29
201903110906,11300,11300,11300,11300,39
201903110907,11250,11250,11250,11250,27
201903110908,11250,11250,11250,11250,5
201903110910,11250,11250,11250,11250,1
201903110911,11250,11250,11250,11250,30
201903110913,11250,11250,11250,11250,2
201903110914,11250,11250,11250,11250,127
201903110915,11250,11250,11250,11250,5
201903110917,11250,11250,11250,11250,840
201903110918,11250,11300,11250,11250,63
201903110919,11250,11250,11250,11250,141
201903110920,11300,11300,11250,11250,3
201903110921,11250,11250,11250,11250,27
201903110922,11250,11250,11250,11250,5
201903110923,11250,11300,11250,11300,45
201903110924,11300,11300,11300,11300,50
201903110925,11300,11300,11250,11250,11
201903110926,11250,11250,11250,11250,13
201903110927,11250,11250,11250,11250,180
201903110928,11250,11250,11250,11250,10
201903110929,11250,11250,11250,11250,27
201903110930,11250,11250,11250,11250,33
201903110932,11200,11200,11200,11200,28
201903110933,11250,11250,11200,11200,21
201903110934,11200,11200,11200,11200,2
201903110935,11250,11250,11250,11250,46
201903110936,11250,11250,11250,11250,27
201903110937,11250,11250,11250,11250,5
201903110939,11250,11250,11250,11250,27
201903110941,11250,11250,11250,11250,5
201903110942,11250,11250,11250,11250,2
201903110943,11250,11250,11250,11250,154
201903110944,11250,11250,11200,11200,20
201903110946,11250,11250,11250,11250,39
201903110947,11250,11250,11250,11250,27
201903110948,11250,11250,11250,11250,3
201903110949,11250,11250,11250,11250,2
201903110950,11300,11300,11250,11250,120
201903110951,11250,11250,11250,11250,5
201903110954,11250,11250,11250,11250,34
201903110955,11250,11250,11250,11250,3
201903110956,11250,11250,11250,11250,2
201903110957,11250,11250,11250,11250,27
201903110958,11300,11300,11250,11250,3
201903110959,11250,11300,11250,11300,4
201903111001,11250,11300,11250,11300,32
201903111002,11300,11300,11250,11250,13
201903111003,11250,11300,11250,11250,14
201903111005,11250,11250,11250,11250,29
201903111006,11250,11250,11250,11250,3
201903111008,11250,11250,11250,11250,29
201903111010,11250,11300,11250,11300,5
201903111012,11250,11250,11250,11250,27
201903111013,11250,11250,11250,11250,6
201903111015,11250,11250,11250,11250,29
201903111017,11250,11250,11250,11250,4
201903111019,11250,11250,11250,11250,36
201903111020,11250,11250,11250,11250,2
201903111021,11250,11250,11250,11250,172
201903111022,11200,11200,11200,11200,2
201903111023,11200,11200,11200,11200,27
201903111024,11200,11200,11200,11200,13
201903111025,11200,11200,11200,11200,1
201903111026,11200,11200,11200,11200,27
201903111027,11200,11200,11200,11200,42
201903111028,11200,11200,11200,11200,3
201903111029,11250,11250,11200,11200,3
201903111030,11250,11250,11200,11250,77
201903111031,11250,11250,11200,11200,33
201903111032,11200,11250,11200,11250,11
201903111033,11200,11200,11200,11200,27
201903111034,11200,11200,11200,11200,2
201903111035,11200,11200,11200,11200,3
201903111037,11200,11200,11200,11200,29
201903111039,11200,11200,11200,11200,4
201903111041,11200,11200,11200,11200,29
201903111042,11250,11250,11200,11200,5
201903111044,11200,11200,11200,11200,29
201903111046,11250,11250,11200,11200,6
201903111047,11250,11250,11250,11250,1
201903111048,11200,11200,11200,11200,27
201903111049,11200,11200,11200,11200,2
201903111050,11200,11200,11200,11200,3
201903111051,11200,11200,11200,11200,29
201903111053,11200,11200,11200,11200,4
201903111055,11200,11200,11200,11200,27
201903111056,11250,11250,11200,11200,5
201903111057,11200,11200,11200,11200,3
201903111058,11200,11200,11200,11200,2
201903111059,11200,11200,11200,11200,26
201903111101,11200,11200,11200,11200,5
201903111102,11200,11200,11200,11200,27
201903111103,11200,11200,11200,11200,1
201903111104,11200,11200,11200,11200,3
201903111105,11250,11250,11200,11200,3
201903111106,11200,11200,11200,11200,27
201903111107,11200,11200,11200,11200,9
201903111108,11200,11200,11200,11200,5
201903111109,11200,11200,11200,11200,27
201903111110,11200,11200,11200,11200,1
201903111111,11200,11200,11200,11200,3
201903111113,11200,11200,11200,11200,29
201903111114,11200,11200,11200,11200,8
201903111115,11200,11200,11200,11200,5
201903111116,11250,11250,11250,11250,3
201903111117,11200,11200,11200,11200,28
201903111119,11200,11200,11200,11200,3
201903111120,11200,11250,11200,11200,31
201903111122,11200,11200,11200,11200,6
201903111124,11200,11200,11200,11200,29
201903111125,11200,11250,11200,11250,3
201903111126,11200,11200,11200,11200,14
201903111127,11200,11250,11200,11200,30
201903111129,11200,11200,11200,11200,2
201903111130,11200,11250,11200,11250,4
201903111131,11200,11200,11200,11200,33
201903111132,11200,11200,11200,11200,5
201903111133,11200,11200,11200,11200,3
201903111134,11200,11200,11200,11200,2
201903111135,11200,11250,11200,11250,29
201903111137,11200,11200,11200,11200,5
201903111138,11200,11200,11200,11200,26
201903111139,11250,11250,11200,11200,2
201903111140,11250,11250,11250,11250,2
201903111141,11200,11200,11200,11200,5
201903111142,11200,11200,11200,11200,27
201903111144,11200,11200,11200,11200,5
201903111145,11250,11250,11200,11200,29
201903111146,11200,11200,11200,11200,1
201903111148,11200,11200,11200,11200,3
201903111149,11200,11200,11200,11200,29
201903111150,11250,11250,11250,11250,2
201903111151,11200,11200,11200,11200,5
201903111153,11250,11250,11200,11200,29
201903111154,11250,11250,11250,11250,2
201903111155,11200,11250,11200,11250,4
201903111156,11200,11200,11200,11200,29
201903111158,11200,11200,11200,11200,2
201903111159,11250,11250,11200,11250,53
201903111200,11250,11250,11200,11250,49
201903111201,11200,11200,11200,11200,2
201903111202,11200,11200,11200,11200,3
201903111203,11200,11200,11200,11200,28
201903111205,11200,11250,11200,11250,4
201903111206,11200,11250,11200,11250,4
201903111207,11200,11200,11200,11200,27
201903111208,11200,11200,11200,11200,2
201903111210,11200,11250,11200,11250,6
201903111211,11200,11200,11200,11200,27
201903111213,11200,11250,11200,11200,8
201903111214,11250,11250,11200,11200,28
201903111215,11200,11250,11200,11250,3
201903111217,11200,11200,11200,11200,4
201903111218,11200,11200,11200,11200,26
201903111220,11200,11250,11200,11250,4
201903111221,11200,11200,11200,11200,30
201903111222,11200,11200,11200,11200,2
201903111224,11250,11250,11200,11200,7
201903111225,11200,11250,11200,11250,29
201903111227,11250,11250,11200,11200,3
201903111228,11200,11200,11200,11200,5
201903111229,11200,11200,11200,11200,29
201903111230,11250,11250,11250,11250,2
201903111231,11200,11200,11200,11200,3
201903111232,11200,11200,11200,11200,28
201903111233,11250,11250,11250,11250,3
201903111234,11200,11200,11200,11200,2
201903111235,11200,11250,11200,11250,6
201903111236,11200,11200,11200,11200,29
201903111239,11200,11200,11200,11200,31
201903111240,11250,11250,11250,11250,1
201903111241,11200,11200,11200,11200,2
201903111242,11200,11250,11200,11250,6
201903111243,11200,11200,11200,11200,27
201903111244,11200,11200,11200,11200,2
201903111245,11250,11250,11250,11250,2
201903111246,11200,11200,11200,11200,4
201903111247,11200,11200,11200,11200,27
201903111248,11200,11200,11200,11200,2
201903111250,11200,11250,11200,11250,32
201903111251,11200,11200,11200,11200,2
201903111253,11200,11200,11200,11200,4
201903111254,11200,11250,11200,11250,28
201903111255,11250,11250,11250,11250,2
201903111256,11200,11200,11200,11200,2
201903111257,11200,11200,11200,11200,30
201903111258,11200,11200,11200,11200,2
201903111259,11250,11250,11250,11250,10
201903111300,11250,11250,11200,11250,18
201903111301,11200,11200,11200,11200,30
201903111303,11200,11200,11200,11200,1
201903111304,11200,11200,11200,11200,3
201903111305,11200,11250,11200,11250,31
201903111307,11250,11250,11250,11250,5
201903111308,11200,11200,11200,11200,32
201903111310,11200,11250,11200,11250,3
201903111311,11200,11200,11200,11200,3
201903111312,11200,11200,11200,11200,29
201903111315,11200,11250,11200,11250,33
201903111317,11200,11200,11200,11200,1
