date,open,high,low,close,volume
201903121131,14800,14800,14800,14800,81
201903121141,14750,14750,14750,14750,5
201903121211,14750,14750,14750,14750,10
201903121231,14750,14750,14750,14750,5
201903121241,14700,14700,14700,14700,20
201903121251,14700,14700,14700,14700,25
201903121301,14700,14700,14700,14700,25
201903130941,14850,14850,14850,14850,500
201903131011,14750,14750,14750,14750,5
201903131031,14800,14800,14800,14800,10
201903131101,14800,14800,14800,14800,60
201903131111,14800,14800,14800,14800,15
201903131241,14750,14750,14750,14750,30
201903131301,14800,14800,14800,14800,3
201903131321,14800,14800,14800,14800,4
201903131331,14800,14800,14800,14800,172
201903131341,14800,14800,14800,14800,78
201903131401,14750,14750,14750,14750,5
201903131441,14900,14900,14900,14900,670
201903131451,14850,14850,14850,14850,1
201903131501,14850,14850,14850,14850,11
201903131530,14850,14850,14850,14850,1
201903140901,14850,14850,14850,14850,1
201903140931,14850,14850,14850,14850,702
201903141001,14850,14850,14850,14850,1
201903141011,14850,14850,14850,14850,50
201903141111,14850,14850,14850,14850,94
201903141131,14850,14850,14850,14850,391
201903141141,14850,14850,14850,14850,92
201903141151,14850,14850,14850,14850,20
201903141201,14900,14900,14900,14900,273
201903141341,14850,14850,14850,14850,20
201903141501,14900,14900,14900,14900,300
201903141521,14850,14850,14850,14850,1
201903141530,14900,14900,14900,14900,1
201903150921,14850,14850,14850,14850,10
201903150941,14850,14850,14850,14850,250
201903151011,14850,14850,14850,14850,50
201903151031,14900,14900,14900,14900,138
201903151041,14900,14900,14900,14900,1
201903151051,14900,14900,14900,14900,410
201903151101,14900,14900,14900,14900,80
201903151111,14900,14900,14900,14900,5
201903151131,14900,14900,14900,14900,2
201903151141,14900,14900,14900,14900,15
201903151151,14900,14900,14900,14900,1
201903151231,14900,14900,14900,14900,30
201903151441,14850,14850,14850,14850,42
201903151501,14850,14850,14850,14850,20
201903151511,14900,14900,14900,14900,772
201903151521,14950,14950,14950,14950,23
201903151530,14950,14950,14950,14950,279
201903180901,14950,14950,14950,14950,2
201903180921,14900,14900,14900,14900,1
201903180931,14900,14900,14900,14900,3
201903180941,14900,14900,14900,14900,11
201903180951,14900,14900,14900,14900,103
201903181001,14900,14900,14900,14900,5
201903181011,14900,14900,14900,14900,5
201903181021,14900,14900,14900,14900,1
201903181041,14900,14900,14900,14900,1
201903181121,14950,14950,14950,14950,1
201903181131,14900,14900,14900,14900,1
201903181141,14900,14900,14900,14900,125
201903181151,14850,14850,14850,14850,772
201903181211,14900,14900,14900,14900,1
201903181221,14950,14950,14950,14950,6
201903181341,14900,14900,14900,14900,200
201903181351,14900,14900,14900,14900,12
201903181401,14900,14900,14900,14900,1
201903181521,14900,14900,14900,14900,4
201903181530,14950,14950,14950,14950,2
201903190911,14950,14950,14950,14950,1
201903190951,14950,14950,14950,14950,1
201903191011,14900,14900,14900,14900,20
201903191041,14900,14900,14900,14900,10
201903191051,14900,14900,14900,14900,7
201903191101,14900,14900,14900,14900,1
201903191111,14900,14900,14900,14900,20
201903191121,14850,14850,14850,14850,5
201903191131,14900,14900,14900,14900,30
201903191141,14850,14850,14850,14850,2
201903191241,14850,14850,14850,14850,14
201903191251,14900,14900,14900,14900,62
201903191311,14900,14900,14900,14900,5
201903191411,14950,14950,14950,14950,2
201903191451,14950,14950,14950,14950,355
201903191501,14950,14950,14950,14950,44
201903191530,15000,15000,15000,15000,7
201903200901,14950,14950,14950,14950,30
201903200911,14950,14950,14950,14950,4
201903200931,14900,14900,14900,14900,3
201903200941,14900,14900,14900,14900,12
201903200951,14950,14950,14950,14950,1
201903201001,14950,14950,14950,14950,4
201903201011,14950,14950,14950,14950,31
201903201041,14950,14950,14950,14950,140
201903201051,14950,14950,14950,14950,150
201903201121,14950,14950,14950,14950,20
201903201141,14950,14950,14950,14950,48
201903201201,14950,14950,14950,14950,5
201903201211,14950,14950,14950,14950,18
201903201241,14950,14950,14950,14950,111
201903201311,14900,14900,14900,14900,20
201903201411,14900,14900,14900,14900,24
201903201501,14950,14950,14950,14950,50
201903201511,14950,14950,14950,14950,38
201903201530,14950,14950,14950,14950,15
201903210931,14950,14950,14950,14950,51
201903211001,14900,14900,14900,14900,6
201903211021,14950,14950,14950,14950,10
201903211041,14900,14900,14900,14900,10
201903211151,14900,14900,14900,14900,20
201903211241,14900,14900,14900,14900,100
201903211251,14900,14900,14900,14900,51
201903211301,14850,14850,14850,14850,197
201903211331,14850,14850,14850,14850,38
201903211341,14850,14850,14850,14850,10
201903211351,14850,14850,14850,14850,152
201903211401,14850,14850,14850,14850,53
201903211431,14850,14850,14850,14850,316
201903211451,14800,14800,14800,14800,312
201903211521,14850,14850,14850,14850,10
201903211530,14850,14850,14850,14850,200
201903220911,14900,14900,14900,14900,5
201903221021,14850,14850,14850,14850,125
201903221031,14850,14850,14850,14850,4
201903221201,14900,14900,14900,14900,130
201903221211,14900,14900,14900,14900,500
201903221251,14900,14900,14900,14900,11
201903221301,14950,14950,14950,14950,100
201903221321,14900,14900,14900,14900,1
201903221331,14900,14900,14900,14900,15
201903221341,14900,14900,14900,14900,24
201903221401,14900,14900,14900,14900,116
201903221411,14900,14900,14900,14900,184
201903221441,14900,14900,14900,14900,548
201903221521,14900,14900,14900,14900,1
201903221530,14950,14950,14950,14950,15
201903250901,14900,14900,14900,14900,1
201903250911,14800,14800,14800,14800,357
201903250921,14800,14800,14800,14800,135
201903250951,14800,14800,14800,14800,50
201903251011,14800,14800,14800,14800,1
201903251021,14800,14800,14800,14800,3
201903251111,14800,14800,14800,14800,50
201903251141,14800,14800,14800,14800,50
201903251151,14800,14800,14800,14800,30
201903251201,14750,14750,14750,14750,100
201903251251,14750,14750,14750,14750,93
201903251301,14750,14750,14750,14750,21
201903251311,14750,14750,14750,14750,71
201903251321,14700,14700,14700,14700,45
201903251341,14750,14750,14750,14750,5
201903251401,14750,14750,14750,14750,5
201903251421,14750,14750,14750,14750,12
201903251431,14750,14750,14750,14750,3
201903251441,14750,14750,14750,14750,1
201903251451,14750,14750,14750,14750,110
201903251501,14750,14750,14750,14750,10
201903251511,14750,14750,14750,14750,8
201903251521,14750,14750,14750,14750,70
201903251530,14900,14900,14900,14900,11
201903260921,14900,14900,14900,14900,10
201903260931,14900,14900,14900,14900,11
201903261001,14950,14950,14950,14950,5
201903261011,14850,14850,14850,14850,200
201903261101,14900,14900,14900,14900,3
201903261111,14900,14900,14900,14900,5
201903261121,14900,14900,14900,14900,2
201903261131,14950,14950,14950,14950,2
201903261201,14950,14950,14950,14950,10
201903261221,14900,14900,14900,14900,2
201903261251,14950,14950,14950,14950,1
201903261301,14950,14950,14950,14950,24
201903261331,14950,14950,14950,14950,30
201903261341,14950,14950,14950,14950,1
201903261351,14900,14900,14900,14900,1
201903261411,14950,14950,14950,14950,94
201903261421,14950,14950,14950,14950,265
201903261431,14950,14950,14950,14950,21
201903261441,14950,14950,14950,14950,14
201903261451,14950,14950,14950,14950,9
201903261530,15000,15000,15000,15000,21
201903270901,15000,15000,15000,15000,1
201903270931,15000,15000,15000,15000,17
201903270941,15000,15000,15000,15000,10
201903271011,14950,14950,14950,14950,1
201903271021,14950,14950,14950,14950,1
201903271041,15000,15000,15000,15000,5
201903271101,14950,14950,14950,14950,10
201903271111,14950,14950,14950,14950,64
201903271121,14950,14950,14950,14950,3
201903271131,14950,14950,14950,14950,101
201903271141,14950,14950,14950,14950,5
201903271151,14950,14950,14950,14950,10
201903271201,14950,14950,14950,14950,2
201903271221,14950,14950,14950,14950,1
201903271241,14950,14950,14950,14950,4
201903271311,14950,14950,14950,14950,4
201903271341,14950,14950,14950,14950,3
201903271351,14950,14950,14950,14950,10
201903271401,14950,14950,14950,14950,1
201903271411,14950,14950,14950,14950,97
201903271421,14950,14950,14950,14950,1
201903271431,14950,14950,14950,14950,40
201903271441,14950,14950,14950,14950,10
201903271530,15000,15000,15000,15000,20
201903280901,14950,14950,14950,14950,479
201903280911,14950,14950,14950,14950,10
201903280921,14950,14950,14950,14950,200
201903281011,14950,14950,14950,14950,10
201903281131,14950,14950,14950,14950,3
201903281141,14950,14950,14950,14950,1
201903281251,14950,14950,14950,14950,1
201903281411,14950,14950,14950,14950,1
201903281421,14950,14950,14950,14950,3
201903281431,14900,14900,14900,14900,5
201903281441,14900,14900,14900,14900,5
201903281451,14950,14950,14950,14950,10
201903281511,14950,14950,14950,14950,3
201903281521,14950,14950,14950,14950,50
201903281530,14950,14950,14950,14950,5
201903291021,14950,14950,14950,14950,20
201903291031,14950,14950,14950,14950,5
201903291101,14950,14950,14950,14950,1
201903291111,14950,14950,14950,14950,20
201903291121,15050,15050,15050,15050,111
201903291141,14950,14950,14950,14950,20
201903291151,14950,14950,14950,14950,1
201903291201,14950,14950,14950,14950,20
201903291211,15000,15000,15000,15000,1
201903291221,15000,15000,15000,15000,10
201903291251,15000,15000,15000,15000,5
201903291301,14950,14950,14950,14950,20
201903291401,15000,15000,15000,15000,1
201903291441,14950,14950,14950,14950,10
201903291521,15000,15000,15000,15000,4
201903291530,15000,15000,15000,15000,2
201904010911,15050,15050,15050,15050,1
201904010931,15050,15050,15050,15050,95
201904010941,15000,15000,15000,15000,1
201904010951,15000,15000,15000,15000,68
201904011001,15000,15000,15000,15000,32
201904011011,15000,15000,15000,15000,4
201904011021,14950,14950,14950,14950,11
201904011051,14950,14950,14950,14950,76
201904011111,14950,14950,14950,14950,44
201904011131,14950,14950,14950,14950,15
201904011141,14950,14950,14950,14950,121
201904011151,14900,14900,14900,14900,11
201904011221,14950,14950,14950,14950,1
201904011231,14950,14950,14950,14950,1
201904011251,14950,14950,14950,14950,31
201904011421,14950,14950,14950,14950,6
201904011521,15000,15000,15000,15000,15
201904020911,14950,14950,14950,14950,6
201904020931,14950,14950,14950,14950,10
201904021021,15000,15000,15000,15000,1
201904021051,14950,14950,14950,14950,5
201904021151,14950,14950,14950,14950,28
201904021201,15000,15000,15000,15000,1
201904021231,14950,14950,14950,14950,88
201904021301,14950,14950,14950,14950,2
201904021311,14950,14950,14950,14950,2
201904021321,14950,14950,14950,14950,124
201904021331,14900,14900,14900,14900,11
201904021341,14900,14900,14900,14900,2
201904021351,14950,14950,14950,14950,5
201904021441,14950,14950,14950,14950,5
201904021511,14950,14950,14950,14950,81
201904021521,14950,14950,14950,14950,4
201904021530,14950,14950,14950,14950,16
201904030911,14950,14950,14950,14950,1
201904030921,14950,14950,14950,14950,46
201904031041,14950,14950,14950,14950,72
201904031051,14950,14950,14950,14950,60
201904031101,15000,15000,15000,15000,1
201904031111,15000,15000,15000,15000,1
201904031121,15000,15000,15000,15000,1
201904031131,14950,14950,14950,14950,100
201904031221,14950,14950,14950,14950,1
201904031231,14950,14950,14950,14950,9
201904031241,14950,14950,14950,14950,41
201904031441,14950,14950,14950,14950,184
201904031451,14900,14900,14900,14900,219
201904031521,14900,14900,14900,14900,10
201904031530,14950,14950,14950,14950,10
201904040901,15000,15000,15000,15000,1
201904040931,14950,14950,14950,14950,57
201904040951,14950,14950,14950,14950,7
201904041001,15000,15000,15000,15000,1
201904041041,15000,15000,15000,15000,1
201904041051,14950,14950,14950,14950,10
201904041131,14950,14950,14950,14950,2
201904041151,14950,14950,14950,14950,10
201904041201,14950,14950,14950,14950,43
201904041221,14950,14950,14950,14950,157
201904041231,14950,14950,14950,14950,1
201904041321,14950,14950,14950,14950,3
201904041421,15000,15000,15000,15000,10
201904041511,15000,15000,15000,15000,2
201904041521,14950,14950,14950,14950,1
201904041530,15000,15000,15000,15000,1
201904050901,15000,15000,15000,15000,11
201904050911,14950,14950,14950,14950,5
201904050921,14950,14950,14950,14950,16
201904050931,14950,14950,14950,14950,2
201904051021,15000,15000,15000,15000,1
201904051111,15000,15000,15000,15000,4
201904051131,15000,15000,15000,15000,5
201904051241,14950,14950,14950,14950,10
201904051301,14950,14950,14950,14950,10
201904051321,14950,14950,14950,14950,10
201904051331,15000,15000,15000,15000,1
201904051341,14950,14950,14950,14950,10
201904051511,14950,14950,14950,14950,200
201904051521,15000,15000,15000,15000,1
201904051530,15000,15000,15000,15000,10
201904080901,15000,15000,15000,15000,10
201904080911,15000,15000,15000,15000,1
201904080931,14950,14950,14950,14950,64
201904081011,14900,14900,14900,14900,78
201904081101,15000,15000,15000,15000,300
201904081241,15000,15000,15000,15000,1
201904081301,15000,15000,15000,15000,1
201904081311,14850,14850,14850,14850,1001
201904081331,14900,14900,14900,14900,2
201904081341,14900,14900,14900,14900,2
201904081351,14900,14900,14900,14900,1
201904081441,14950,14950,14950,14950,1
201904081511,14950,14950,14950,14950,49
201904090931,14950,14950,14950,14950,15
201904091001,15000,15000,15000,15000,1
201904091021,15000,15000,15000,15000,5
201904091111,15000,15000,15000,15000,21
201904091121,15000,15000,15000,15000,2
201904091131,15000,15000,15000,15000,5
201904091151,14950,14950,14950,14950,119
201904091251,14950,14950,14950,14950,10
201904091321,14950,14950,14950,14950,40
201904091341,14950,14950,14950,14950,2
201904091351,14950,14950,14950,14950,165
201904091401,14950,14950,14950,14950,5
201904091411,14950,14950,14950,14950,22
201904091441,14950,14950,14950,14950,11
201904091511,14950,14950,14950,14950,72
201904091521,14950,14950,14950,14950,20
201904091530,14950,14950,14950,14950,110
201904100901,14950,14950,14950,14950,1
201904100941,14950,14950,14950,14950,8
201904100951,14950,14950,14950,14950,71
201904101001,14900,14900,14900,14900,152
201904101011,14900,14900,14900,14900,48
201904101021,14950,14950,14950,14950,29
201904101131,14950,14950,14950,14950,91
201904101141,14950,14950,14950,14950,303
201904101211,14950,14950,14950,14950,20
201904101221,14950,14950,14950,14950,135
201904101251,14950,14950,14950,14950,65
201904101311,15000,15000,15000,15000,20
201904101331,14950,14950,14950,14950,1
201904101341,14950,14950,14950,14950,5
201904101421,15000,15000,15000,15000,99
201904101431,15000,15000,15000,15000,1
201904101441,15000,15000,15000,15000,1
201904101511,15000,15000,15000,15000,20
201904101521,15000,15000,15000,15000,5
201904110901,15000,15000,15000,15000,3
201904110911,15050,15050,15050,15050,24
201904110921,15050,15050,15050,15050,20
201904110931,15000,15000,15000,15000,10
201904110951,15000,15000,15000,15000,5
201904111001,15000,15000,15000,15000,26
201904111011,15050,15050,15050,15050,1
201904111031,15000,15000,15000,15000,1
201904111041,15000,15000,15000,15000,1
201904111211,15050,15050,15050,15050,10
201904111221,15050,15050,15050,15050,10
201904111241,15000,15000,15000,15000,10
201904111301,15000,15000,15000,15000,70
201904111331,15000,15000,15000,15000,30
201904111401,15000,15000,15000,15000,8
201904111501,15000,15000,15000,15000,8
201904111521,15000,15000,15000,15000,15
201904120901,15050,15050,15050,15050,1
201904120911,14900,14900,14900,14900,200
201904120951,15000,15000,15000,15000,1
201904121011,15000,15000,15000,15000,1
201904121051,15050,15050,15050,15050,1
201904121101,15050,15050,15050,15050,5
201904121111,14950,14950,14950,14950,68
201904121131,15050,15050,15050,15050,20
201904121141,15050,15050,15050,15050,5
201904121231,15050,15050,15050,15050,13
201904121301,15050,15050,15050,15050,4
201904121331,15050,15050,15050,15050,6
201904121341,15050,15050,15050,15050,26
201904121351,15050,15050,15050,15050,2
201904121401,15050,15050,15050,15050,86
201904121411,15050,15050,15050,15050,12
201904121421,15050,15050,15050,15050,22
201904121431,15050,15050,15050,15050,14
201904121441,15050,15050,15050,15050,455
201904121451,15000,15000,15000,15000,1
201904121511,15050,15050,15050,15050,1
201904121530,15050,15050,15050,15050,4
201904150901,15050,15050,15050,15050,9
201904150911,15050,15050,15050,15050,1
201904150921,15050,15050,15050,15050,24
201904150931,15100,15100,15100,15100,2
201904150941,15050,15050,15050,15050,10
201904150951,15100,15100,15100,15100,133
201904151001,15100,15100,15100,15100,370
201904151011,15100,15100,15100,15100,40
201904151021,15100,15100,15100,15100,42
201904151041,15100,15100,15100,15100,9
201904151051,15100,15100,15100,15100,50
201904151101,15100,15100,15100,15100,40
201904151111,15100,15100,15100,15100,1
201904151121,15150,15150,15150,15150,50
201904151131,15100,15100,15100,15100,81
201904151141,15150,15150,15150,15150,10
201904151151,15150,15150,15150,15150,68
201904151211,15150,15150,15150,15150,3
201904151221,15150,15150,15150,15150,10
201904151251,15100,15100,15100,15100,1
201904151301,15150,15150,15150,15150,10
201904151311,15100,15100,15100,15100,30
201904151351,15150,15150,15150,15150,100
201904151401,15100,15100,15100,15100,169
201904151421,15150,15150,15150,15150,195
201904151431,15150,15150,15150,15150,16
201904151511,15150,15150,15150,15150,77
201904151530,15200,15200,15200,15200,1
201904160901,15250,15250,15250,15250,1
201904160911,15200,15200,15200,15200,11
201904160931,15200,15200,15200,15200,18
201904160951,15200,15200,15200,15200,2
201904161001,15150,15150,15150,15150,1
201904161021,15200,15200,15200,15200,1
201904161031,15250,15250,15250,15250,161
201904161041,15300,15300,15300,15300,39
201904161051,15250,15250,15250,15250,11
201904161101,15250,15250,15250,15250,50
201904161111,15200,15200,15200,15200,2
201904161141,15250,15250,15250,15250,73
201904161211,15300,15300,15300,15300,68
201904161251,15200,15200,15200,15200,4
201904161341,15250,15250,15250,15250,6
201904161351,15250,15250,15250,15250,1
201904161421,15250,15250,15250,15250,1
201904161501,15200,15200,15200,15200,25
201904170921,15300,15300,15300,15300,1
201904170931,15300,15300,15300,15300,20
201904170941,15300,15300,15300,15300,32
201904170951,15300,15300,15300,15300,102
201904171011,15250,15250,15250,15250,30
201904171021,15200,15200,15200,15200,55
201904171031,15200,15200,15200,15200,19
201904171051,15250,15250,15250,15250,60
201904171101,15350,15350,15350,15350,600
201904171111,15350,15350,15350,15350,305
201904171121,15400,15400,15400,15400,111
201904171131,15350,15350,15350,15350,111
201904171141,15350,15350,15350,15350,308
201904171201,15350,15350,15350,15350,80
201904171231,15350,15350,15350,15350,20
201904171241,15350,15350,15350,15350,100
201904171251,15250,15250,15250,15250,2
201904171301,15250,15250,15250,15250,5
201904171321,15250,15250,15250,15250,30
201904171331,15300,15300,15300,15300,12
201904171451,15300,15300,15300,15300,31
201904171501,15350,15350,15350,15350,81
201904171511,15350,15350,15350,15350,253
201904171521,15350,15350,15350,15350,225
201904171530,15350,15350,15350,15350,29
201904180901,15400,15400,15400,15400,109
201904180911,15400,15400,15400,15400,138
201904180921,15350,15350,15350,15350,86
201904180931,15350,15350,15350,15350,11
201904180941,15350,15350,15350,15350,12
201904180951,15300,15300,15300,15300,240
201904181001,15250,15250,15250,15250,188
201904181011,15250,15250,15250,15250,14
201904181021,15300,15300,15300,15300,6
201904181031,15300,15300,15300,15300,100
201904181041,15300,15300,15300,15300,23
201904181111,15300,15300,15300,15300,1
201904181121,15300,15300,15300,15300,1
201904181151,15300,15300,15300,15300,66
201904181211,15300,15300,15300,15300,100
201904181221,15300,15300,15300,15300,56
201904181251,15300,15300,15300,15300,1
201904181401,15300,15300,15300,15300,323
201904181421,15300,15300,15300,15300,58
201904181431,15300,15300,15300,15300,26
201904181441,15300,15300,15300,15300,65
201904181451,15300,15300,15300,15300,1
201904181521,15250,15250,15250,15250,51
201904181530,15200,15200,15200,15200,5
201904190921,15350,15350,15350,15350,40
201904190931,15400,15400,15400,15400,50
201904190941,15400,15400,15400,15400,30
201904191001,15400,15400,15400,15400,33
201904191011,15350,15350,15350,15350,3
201904191041,15350,15350,15350,15350,10
201904191051,15350,15350,15350,15350,86
201904191101,15400,15400,15400,15400,131
201904191111,15400,15400,15400,15400,422
201904191121,15400,15400,15400,15400,112
201904191131,15400,15400,15400,15400,61
201904191201,15400,15400,15400,15400,10
201904191231,15400,15400,15400,15400,201
201904191251,15400,15400,15400,15400,130
201904191311,15450,15450,15450,15450,390
201904191321,15350,15350,15350,15350,9
201904191331,15350,15350,15350,15350,10
201904191341,15350,15350,15350,15350,1
201904191431,15400,15400,15400,15400,2
201904191441,15400,15400,15400,15400,1
201904191451,15400,15400,15400,15400,4
201904191501,15400,15400,15400,15400,10
201904191511,15400,15400,15400,15400,1
201904191521,15450,15450,15450,15450,425
201904191530,15450,15450,15450,15450,26
201904220901,15600,15600,15600,15600,128
201904220911,15500,15500,15500,15500,1
201904220921,15600,15600,15600,15600,172
201904220931,15600,15600,15600,15600,484
201904220941,15600,15600,15600,15600,64
201904220951,15600,15600,15600,15600,20
201904221001,15600,15600,15600,15600,156
201904221011,15600,15600,15600,15600,48
201904221021,15600,15600,15600,15600,458
201904221031,15600,15600,15600,15600,3
201904221041,15600,15600,15600,15600,4
201904221051,15600,15600,15600,15600,1
201904221101,15600,15600,15600,15600,10
201904221111,15600,15600,15600,15600,1
201904221121,15550,15550,15550,15550,1
201904221131,15550,15550,15550,15550,12
201904221141,15550,15550,15550,15550,4
201904221211,15550,15550,15550,15550,1
201904221221,15550,15550,15550,15550,2
201904221241,15550,15550,15550,15550,1
201904221301,15550,15550,15550,15550,2
201904221321,15550,15550,15550,15550,10
201904221341,15600,15600,15600,15600,533
201904221351,15600,15600,15600,15600,10
201904221401,15600,15600,15600,15600,201
201904221411,15600,15600,15600,15600,85
201904221421,15600,15600,15600,15600,14
201904221431,15650,15650,15650,15650,615
201904221441,15650,15650,15650,15650,1020
201904221451,15650,15650,15650,15650,130
201904221511,15600,15600,15600,15600,114
201904221521,15650,15650,15650,15650,58
201904221530,15700,15700,15700,15700,61
201904230901,15700,15700,15700,15700,6
201904230931,15700,15700,15700,15700,50
201904230941,15700,15700,15700,15700,29
201904231001,15650,15650,15650,15650,4
201904231031,15650,15650,15650,15650,12
201904231041,15650,15650,15650,15650,1
201904231051,15700,15700,15700,15700,50
201904231101,15700,15700,15700,15700,282
201904231121,15700,15700,15700,15700,10
201904231131,15700,15700,15700,15700,209
201904231241,15650,15650,15650,15650,2
201904231251,15700,15700,15700,15700,2
201904231311,15700,15700,15700,15700,50
201904231351,15650,15650,15650,15650,1
201904231411,15650,15650,15650,15650,6
201904231431,15700,15700,15700,15700,200
201904231441,15700,15700,15700,15700,25
201904231451,15700,15700,15700,15700,4
201904231501,15700,15700,15700,15700,100
201904231530,15700,15700,15700,15700,102
201904240901,15500,15500,15500,15500,50
201904240911,15600,15600,15600,15600,340
201904240921,15600,15600,15600,15600,260
201904240931,15700,15700,15700,15700,56
201904240941,15750,15750,15750,15750,194
201904240951,15750,15750,15750,15750,2
201904241001,15750,15750,15750,15750,142
201904241011,15750,15750,15750,15750,308
201904241021,15800,15800,15800,15800,600
201904241031,15850,15850,15850,15850,479
201904241041,15900,15900,15900,15900,47
201904241051,15900,15900,15900,15900,113
201904241101,15900,15900,15900,15900,574
201904241111,15850,15850,15850,15850,50
201904241121,15900,15900,15900,15900,305
201904241131,16000,16000,16000,16000,5703
201904241141,16350,16350,16350,16350,1385
201904241153,17900,17900,17900,17900,9720
201904241201,18700,18700,18700,18700,12709
201904241211,18650,18650,18650,18650,7959
201904241221,17550,17550,17550,17550,4685
201904241231,17100,17100,17100,17100,3456
201904241241,17550,17550,17550,17550,5400
201904241251,17250,17250,17250,17250,2698
201904241301,17200,17200,17200,17200,1737
201904241311,16600,16600,16600,16600,4518
201904241321,17000,17000,17000,17000,1297
201904241331,16950,16950,16950,16950,759
201904241341,16600,16600,16600,16600,1128
201904241351,16500,16500,16500,16500,1416
201904241401,16550,16550,16550,16550,1573
201904241411,16800,16800,16800,16800,289
201904241421,16750,16750,16750,16750,562
201904241431,16450,16450,16450,16450,2042
201904241441,16400,16400,16400,16400,1245
201904241451,16650,16650,16650,16650,632
201904241501,16500,16500,16500,16500,2241
201904241511,16650,16650,16650,16650,1053
201904241521,16850,16850,16850,16850,649
201904241530,16750,16750,16750,16750,1712
201904250901,16300,16300,16300,16300,2373
201904250911,15700,15700,15700,15700,2993
201904250921,15700,15700,15700,15700,3306
201904250931,15700,15700,15700,15700,882
201904250941,15700,15700,15700,15700,1839
201904250951,15750,15750,15750,15750,440
201904251001,15950,15950,15950,15950,608
201904251011,16000,16000,16000,16000,372
201904251021,16000,16000,16000,16000,232
201904251031,16100,16100,16100,16100,115
201904251041,16000,16000,16000,16000,412
201904251051,16000,16000,16000,16000,277
201904251101,16000,16000,16000,16000,301
201904251111,15850,15850,15850,15850,523
201904251121,15750,15750,15750,15750,683
201904251131,15700,15700,15700,15700,1004
201904251141,15800,15800,15800,15800,62
201904251151,15850,15850,15850,15850,76
201904251201,15900,15900,15900,15900,53
201904251211,15850,15850,15850,15850,613
201904251221,15850,15850,15850,15850,847
201904251231,15850,15850,15850,15850,128
201904251241,15900,15900,15900,15900,113
201904251251,16050,16050,16050,16050,18
201904251301,16100,16100,16100,16100,124
201904251311,15850,15850,15850,15850,475
201904251321,15850,15850,15850,15850,175
201904251331,16050,16050,16050,16050,29
201904251341,16050,16050,16050,16050,18
201904251351,16000,16000,16000,16000,26
201904251401,15950,15950,15950,15950,110
201904251411,15950,15950,15950,15950,48
201904251421,15950,15950,15950,15950,566
201904251431,16000,16000,16000,16000,23
201904251441,15950,15950,15950,15950,27
201904251451,15950,15950,15950,15950,27
201904251501,15900,15900,15900,15900,123
201904251511,15900,15900,15900,15900,1425
201904251521,15900,15900,15900,15900,572
