date,open,high,low,close,volume
202005270942,49518,49518,49327,49327,64
202005270944,49327,49327,49327,49327,7
202005270956,49423,49613,49423,49613,27
202005270958,49613,49613,49518,49518,13
202005271001,49613,49613,49613,49613,2
202005271002,49709,49709,49709,49709,3
202005271004,49709,49709,49709,49709,3
202005271005,49709,49709,49709,49709,5
202005271007,49709,49709,49709,49709,2
202005271011,49709,49709,49709,49709,1
202005271021,49709,49709,49709,49709,10
202005271022,49709,49709,49709,49709,4
202005271023,49709,49709,49709,49709,19
202005271031,49613,49613,49613,49613,7
202005271034,49613,49613,49613,49613,3
202005271037,49613,49613,49613,49613,1
202005271040,49613,49613,49613,49613,10
202005271041,49613,49613,49613,49613,5
202005271049,49709,49709,49709,49709,1
202005271053,49613,49613,49613,49613,90
202005271055,49613,49613,49613,49613,10
202005271056,49613,49613,49613,49613,1
202005271059,49518,49518,49518,49518,1
202005271101,49518,49518,49518,49518,20
202005271104,49518,49518,49518,49518,14
202005271105,49518,49518,49518,49518,20
202005271107,49423,49423,49423,49423,5
202005271108,49423,49423,49327,49327,50
202005271109,49423,49423,49327,49327,102
202005271110,49423,49423,49327,49327,22
202005271115,49327,49327,49327,49327,90
202005271118,49423,49423,49423,49423,12
202005271119,49327,49327,49327,49327,15
202005271121,49327,49327,49327,49327,9
202005271126,49327,49327,49327,49327,5
202005271139,49518,49613,49518,49613,117
202005271143,49518,49518,49518,49518,1
202005271144,49423,49423,49423,49423,5
202005271148,49518,49518,49518,49518,6
202005271149,49518,49518,49518,49518,1
202005271150,49423,49518,49423,49423,5
202005271159,49518,49518,49518,49518,38
202005271206,49518,49518,49518,49518,3
202005271215,49518,49518,49518,49518,1
202005271217,49518,49518,49518,49518,6
202005271234,49518,49518,49518,49518,20
202005271253,49518,49518,49518,49518,2
202005271254,49518,49518,49518,49518,21
202005271257,49518,49518,49518,49518,7
202005271258,49518,49518,49518,49518,12
202005271301,49613,49613,49613,49613,96
202005271302,49613,49613,49613,49613,1
202005271304,49613,49613,49613,49613,23
202005271307,49613,49613,49613,49613,20
202005271310,49613,49613,49613,49613,10
202005271323,49423,49423,49423,49423,36
202005271331,49518,49518,49518,49518,32
202005271334,49518,49518,49518,49518,1
202005271335,49423,49423,49423,49423,25
202005271337,49518,49518,49518,49518,7
202005271338,49518,49518,49327,49327,40
202005271343,49423,49423,49423,49423,5
202005271347,49327,49327,49327,49327,193
202005271350,49327,49327,49327,49327,89
202005271359,49327,49327,49232,49232,36
202005271401,49232,49232,49232,49232,11
202005271409,49518,49518,49518,49518,2
202005271410,49518,49518,49518,49518,11
202005271411,49518,49518,49518,49518,2
202005271414,49518,49518,49518,49518,5
202005271415,49518,49518,49518,49518,35
202005271416,49518,49518,49518,49518,2
202005271417,49518,49518,49518,49518,4
202005271420,49518,49518,49518,49518,6
202005271430,49518,49518,49518,49518,20
202005271432,49518,49518,49518,49518,23
202005271438,49423,49423,49423,49423,25
202005271439,49327,49327,49327,49327,30
202005271444,49327,49327,49327,49327,1
202005271447,49327,49327,49327,49327,22
202005271448,49423,49423,49327,49327,72
202005271452,49423,49423,49423,49423,4
202005271453,49423,49423,49423,49423,77
202005271502,49423,49423,49423,49423,40
202005271503,49423,49423,49423,49423,50
202005271506,49518,49518,49518,49518,20
202005271509,49518,49518,49423,49423,17
202005271510,49518,49613,49518,49613,200
202005271511,49423,49423,49423,49423,1
202005271512,49423,49423,49423,49423,9
202005271513,49423,49423,49423,49423,100
202005271517,49423,49423,49327,49327,95
202005271519,49613,49613,49613,49613,20
202005271530,49327,49327,49327,49327,250
202005280901,49709,49709,49518,49518,21
202005280905,49709,49709,49709,49709,6
202005280906,49518,49518,49041,49041,500
202005280910,49613,49613,49613,49613,2
202005280911,49613,49613,49613,49613,1
202005280914,49613,49613,49613,49613,20
202005280916,49613,49613,49613,49613,1
202005280917,49613,49709,49613,49709,32
202005280921,49709,49709,49709,49709,2
202005280922,49709,49709,49709,49709,1
202005280926,49709,49709,49709,49709,1
202005280930,49613,49613,49518,49518,15
202005280931,49518,49518,49518,49518,5
202005280932,49518,49518,49518,49518,5
202005280933,49518,49518,49518,49518,12
202005280934,49518,49518,49518,49518,54
202005280944,49709,49709,49709,49709,3
202005280945,49709,49709,49709,49709,7
202005280946,49709,49709,49709,49709,2
202005280951,49709,49709,49709,49709,112
202005280952,49804,49804,49709,49804,196
202005280953,49900,49900,49900,49900,13
202005280954,49900,49900,49900,49900,1
202005280956,49804,49804,49804,49804,20
202005280957,49900,49995,49900,49995,1016
202005280958,49995,50090,49995,50090,181
202005280959,50186,50186,49995,49995,27
202005281008,49900,49900,49900,49900,1
202005281013,49804,49804,49804,49804,20
202005281016,49804,49804,49804,49804,11
202005281020,49709,49804,49709,49804,39
202005281025,49709,49709,49709,49709,1
202005281035,49709,49709,49709,49709,1
202005281042,49804,49804,49804,49804,54
202005281044,49804,49804,49804,49804,25
202005281046,49709,49709,49709,49709,15
202005281047,49709,49804,49709,49804,18
202005281052,49709,49709,49709,49709,27
202005281053,49613,49613,49613,49613,54
202005281054,49613,49613,49613,49613,10
202005281102,49613,49613,49232,49232,289
202005281107,49613,49613,49613,49613,10
202005281113,49709,49709,49709,49709,1
202005281114,49709,49709,49709,49709,20
202005281118,49709,49709,49709,49709,1
202005281119,49709,49709,49709,49709,5
202005281121,49709,49709,49709,49709,3
202005281122,49709,49709,49709,49709,1
202005281125,49613,49613,49613,49613,8
202005281130,49613,49613,49613,49613,2
202005281131,49613,49613,49613,49613,1
202005281137,49613,49613,49613,49613,1
202005281139,49613,49613,49613,49613,5
202005281146,49613,49613,49613,49613,1
202005281150,49613,49613,49613,49613,59
202005281151,49613,49613,49613,49613,2
202005281156,49709,49709,49709,49709,2
202005281158,49709,49709,49709,49709,3
202005281159,49613,49613,49613,49613,3
202005281201,49613,49613,49613,49613,5
202005281204,49613,49613,49613,49613,1
202005281208,49613,49613,49423,49423,50
202005281217,49709,49709,49709,49709,1
202005281223,49709,49709,49709,49709,1
202005281231,49423,49423,49423,49423,25
202005281233,49423,49423,49423,49423,70
202005281238,49423,49423,49423,49423,1
202005281240,49423,49423,49423,49423,4
202005281242,49327,49327,49327,49327,64
202005281248,49232,49232,49232,49232,15
202005281249,49327,49327,49327,49327,19
202005281250,49327,49327,49327,49327,1
202005281251,49327,49327,49327,49327,9
202005281252,49327,49327,49327,49327,1
202005281253,49423,49423,49423,49423,5
202005281257,49423,49423,49327,49327,105
202005281258,49327,49327,49232,49232,305
202005281300,49232,49232,49232,49232,10
202005281302,49232,49232,49232,49232,10
202005281305,49232,49232,49232,49232,10
202005281311,49423,49423,49423,49423,1
202005281314,49232,49232,49232,49232,2
202005281315,49232,49232,49232,49232,5
202005281320,49232,49232,49232,49232,30
202005281321,49232,49232,49232,49232,10
202005281322,49232,49232,49232,49232,72
202005281324,49232,49232,49232,49232,29
202005281326,49232,49232,49232,49232,10
202005281328,49136,49136,49041,49041,1370
202005281331,49041,49041,49041,49041,10
202005281332,49136,49136,49136,49136,4
202005281334,49136,49136,49136,49136,5
202005281335,49041,49041,49041,49041,5
202005281339,49041,49136,49041,49136,19
202005281340,49136,49136,49136,49136,20
202005281341,49136,49136,49136,49136,40
202005281343,49136,49136,49136,49136,10
202005281344,49136,49136,49136,49136,1
202005281345,49136,49136,49136,49136,10
202005281407,49232,49232,49232,49232,10
202005281408,49232,49232,49232,49232,5
202005281413,49327,49327,49327,49327,6
202005281417,49232,49232,49232,49232,13
202005281419,49232,49232,49232,49232,17
202005281424,49232,49232,49232,49232,1
202005281429,49327,49327,49327,49327,1
202005281431,49423,49423,49423,49423,36
202005281435,49613,49709,49613,49709,50
202005281444,49613,49613,49613,49613,3
202005281447,49613,49613,49613,49613,2
202005281448,49518,49518,49518,49518,10
202005281449,49518,49518,49518,49518,5
202005281452,49518,49518,49518,49518,1
202005281457,49518,49518,49518,49518,1
202005281458,49518,49709,49518,49709,122
202005281503,49613,49613,49613,49613,5
202005281504,49613,49613,49613,49613,26
202005281506,49613,49613,49613,49613,1
202005281507,49518,49518,49518,49518,14
202005281509,49518,49518,49518,49518,1
202005281511,49518,49518,49518,49518,5
202005281512,49423,49423,49423,49423,17
202005281513,49709,49709,49709,49709,41
202005281530,49518,49518,49518,49518,10
202005290901,49518,49518,49518,49518,14
202005290902,49995,50281,49995,50281,200
202005290905,49995,50090,49995,50090,24
202005290908,49900,49900,49900,49900,1
202005290909,49900,49900,49900,49900,1
202005290910,49900,49900,49900,49900,3
202005290911,49900,49900,49900,49900,1
202005290912,49900,49995,49900,49995,100
202005290914,49995,49995,49995,49995,1
202005290916,49804,49804,49709,49709,153
202005290919,49709,49709,49709,49709,7
202005290920,49518,49709,49518,49709,153
202005290921,49709,49709,49709,49709,2
202005290922,49804,49804,49804,49804,3
202005290923,49804,49804,49804,49804,22
202005290933,49804,49804,49804,49804,1
202005290938,49709,49709,49709,49709,13
202005290939,49613,49613,49518,49518,7
202005290940,49518,49518,49423,49423,37
202005290941,49327,49327,49327,49327,29
202005290942,49327,49327,49327,49327,1
202005290943,49327,49327,49327,49327,22
202005290946,49327,49327,49327,49327,20
202005290950,49327,49327,49327,49327,10
202005291001,49423,49423,49327,49327,100
202005291002,49327,49327,49232,49232,50
202005291010,49232,49232,49232,49232,10
202005291021,49232,49232,49232,49232,190
202005291025,49613,49613,49613,49613,1
202005291026,49613,49613,49613,49613,3
202005291027,49613,49613,49613,49613,15
202005291028,49613,49613,49613,49613,7
202005291029,49613,49613,49613,49613,2
202005291030,49613,49613,49613,49613,100
202005291037,49518,49518,49518,49518,5
202005291042,49518,49613,49518,49613,80
202005291043,49518,49518,49518,49518,60
202005291048,49518,49518,49518,49518,15
202005291049,49518,49518,49518,49518,4
202005291055,49613,49613,49613,49613,1
202005291059,49518,49518,49518,49518,1
202005291101,49518,49518,49518,49518,20
202005291106,49613,49613,49613,49613,20
202005291109,49518,49518,49518,49518,1
202005291122,49518,49518,49518,49518,21
202005291128,49518,49518,49518,49518,20
202005291135,49613,49613,49613,49613,4
202005291136,49613,49613,49613,49613,35
202005291138,49613,49613,49613,49613,17
202005291140,49613,49613,49613,49613,1
202005291144,49613,49613,49613,49613,2
202005291155,49613,49613,49613,49613,500
202005291157,49613,49613,49613,49613,100
202005291158,49613,49613,49613,49613,10
202005291201,49613,49613,49613,49613,3
202005291202,49613,49613,49613,49613,2
202005291204,49613,49613,49613,49613,3
202005291217,49518,49518,49518,49518,35
202005291219,49518,49518,49518,49518,10
202005291220,49518,49518,49518,49518,7
202005291224,49613,49613,49613,49613,7
202005291227,49613,49613,49613,49613,3
202005291229,49613,49613,49613,49613,10
202005291238,49518,49518,49518,49518,11
202005291241,49518,49518,49518,49518,30
202005291242,49518,49518,49518,49518,50
202005291251,49518,49518,49518,49518,10
202005291258,49518,49518,49518,49518,85
202005291302,49518,49518,49518,49518,20
202005291303,49423,49423,49041,49041,756
202005291304,49041,49041,49041,49041,227
202005291307,49423,49423,49423,49423,1
202005291311,49423,49423,49423,49423,3
202005291316,49327,49423,49327,49423,30
202005291317,49423,49423,49423,49423,1
202005291326,49423,49423,49423,49423,5
202005291334,49423,49423,49423,49423,5
202005291344,49423,49423,49423,49423,1
202005291346,49423,49423,49423,49423,2
202005291348,49232,49232,49136,49136,100
202005291349,49423,49423,49423,49423,5
202005291409,49423,49423,49423,49423,4
202005291413,49232,49232,49232,49232,2
202005291419,49232,49232,49232,49232,144
202005291420,49232,49518,49232,49518,981
202005291421,49518,49518,49518,49518,1
202005291428,49518,49518,49518,49518,309
202005291430,49613,49613,49613,49613,369
202005291431,49709,49804,49709,49804,275
202005291433,49804,49804,49804,49804,1
202005291434,49804,49900,49804,49900,165
202005291436,49900,49900,49900,49900,1
202005291438,49900,50090,49900,50090,148
202005291440,49995,49995,49995,49995,300
202005291441,49995,49995,49995,49995,53
202005291443,49804,49804,49804,49804,23
202005291446,49900,49900,49900,49900,1
202005291447,49900,49900,49900,49900,1
202005291448,49900,49900,49900,49900,1
202005291449,49900,49900,49900,49900,55
202005291454,49900,49900,49900,49900,2
202005291455,49804,49804,49804,49804,1
202005291457,49804,49804,49804,49804,1
202005291458,49804,49804,49804,49804,1
202005291459,49804,49804,49804,49804,1
202005291501,49804,49804,49804,49804,208
202005291502,49709,49709,49709,49709,63
202005291507,49709,49709,49518,49518,20
202005291514,49804,49804,49804,49804,7
202005291517,49804,49804,49804,49804,123
202005291518,49804,49804,49804,49804,1
202005291520,49804,49804,49804,49804,145
202005291530,49518,49518,49518,49518,1750
202006010901,49995,50090,49613,49613,562
202006010902,49709,49709,49709,49709,26
202006010903,49995,49995,49995,49995,1
202006010904,49995,49995,49995,49995,22
202006010905,49995,49995,49995,49995,18
202006010906,49995,49995,49995,49995,10
202006010907,49995,50090,49995,50090,19
202006010908,50090,50090,50090,50090,67
202006010909,50186,50186,50186,50186,67
202006010910,50186,50186,50186,50186,190
202006010911,50186,50186,50186,50186,1
202006010912,50186,50186,50186,50186,13
202006010913,50090,50186,49995,50186,62
202006010916,49995,49995,49995,49995,1
202006010917,49995,49995,49995,49995,4
202006010921,49900,49900,49709,49709,100
202006010922,49709,49709,49709,49709,66
202006010923,49709,49709,49709,49709,9
202006010924,49709,49709,49709,49709,51
202006010925,50090,50090,50090,50090,25
202006010932,49995,49995,49995,49995,14
202006010933,49995,50090,49995,50090,23
202006010934,50090,50090,50090,50090,5
202006010936,49995,49995,49995,49995,6
202006010938,49900,49995,49900,49995,82
202006010939,49995,49995,49995,49995,42
202006010940,49995,49995,49995,49995,100
202006010942,50090,50090,50090,50090,5
202006010947,50090,50090,50090,50090,10
202006010948,50090,50090,50090,50090,19
202006010950,49995,49995,49995,49995,50
202006010951,50090,50090,50090,50090,73
202006010958,49900,49900,49613,49613,279
202006011000,49613,49613,49613,49613,45
202006011003,49709,49709,49709,49709,1
202006011004,49709,49709,49709,49709,31
202006011005,49709,49709,49709,49709,9
202006011006,49709,49709,49709,49709,13
202006011007,49709,49709,49709,49709,103
202006011008,49709,49709,49709,49709,2
202006011011,49709,49709,49709,49709,60
202006011014,49613,49613,49613,49613,98
202006011015,49613,49613,49613,49613,30
202006011019,49613,49613,49613,49613,100
202006011020,49613,49613,49613,49613,55
202006011021,49613,49613,49613,49613,33
202006011028,49613,49613,49613,49613,10
202006011029,49709,49709,49709,49709,29
202006011030,49709,49709,49709,49709,18
202006011031,49804,49804,49804,49804,50
202006011034,49995,49995,49995,49995,1
202006011035,49900,49900,49900,49900,17
202006011036,49900,49900,49900,49900,1
202006011043,49900,49900,49900,49900,2
202006011046,49995,49995,49995,49995,1
202006011055,49900,49900,49900,49900,7
202006011056,49900,49900,49900,49900,100
202006011100,49900,49900,49900,49900,10
202006011101,49900,49995,49900,49995,10
202006011105,49900,49900,49900,49900,36
202006011110,49900,49900,49900,49900,25
202006011114,49900,49900,49900,49900,59
202006011119,49900,49900,49900,49900,4
202006011121,49900,49900,49900,49900,88
202006011123,49995,49995,49995,49995,54
202006011127,49995,49995,49995,49995,10
202006011132,49995,49995,49995,49995,34
202006011134,49995,49995,49995,49995,20
202006011135,49995,49995,49995,49995,1
202006011136,49900,49900,49900,49900,18
202006011138,49900,49900,49900,49900,15
202006011144,50090,50090,49900,50090,69
202006011151,49995,49995,49995,49995,10
202006011203,49995,49995,49995,49995,12
202006011209,49995,49995,49995,49995,8
202006011210,49995,49995,49995,49995,20
202006011213,49995,49995,49995,49995,1
202006011215,49995,49995,49995,49995,9
202006011223,49995,49995,49995,49995,1
202006011224,49995,49995,49995,49995,2
202006011228,49900,49900,49900,49900,223
202006011238,49900,49900,49900,49900,8
202006011240,50090,50090,50090,50090,7
202006011241,49804,49804,49804,49804,7
202006011242,49995,49995,49995,49995,1
202006011243,49995,49995,49995,49995,5
202006011300,49900,49900,49900,49900,96
202006011304,49995,49995,49995,49995,12
202006011312,49900,49900,49709,49709,20
202006011314,49709,49709,49709,49709,2
202006011321,49709,49709,49709,49709,20
202006011336,49995,49995,49995,49995,20
202006011339,49995,49995,49995,49995,37
202006011344,49995,49995,49995,49995,72
202006011345,49995,49995,49995,49995,100
202006011347,49995,49995,49995,49995,1
202006011348,49995,49995,49995,49995,50
202006011352,49995,49995,49995,49995,5
202006011353,49995,49995,49995,49995,5
202006011354,49995,49995,49995,49995,60
202006011357,49995,49995,49995,49995,125
202006011358,49995,49995,49995,49995,10
202006011359,50090,50090,50090,50090,15
202006011403,50090,50090,50090,50090,3
202006011407,49995,49995,49995,49995,18
202006011411,49995,49995,49995,49995,82
202006011416,49995,49995,49995,49995,31
202006011421,50090,50281,50090,50281,589
202006011423,50281,50281,50186,50281,27
202006011424,50377,50377,50377,50377,99
202006011425,50472,50472,50472,50472,20
202006011426,50567,50758,50567,50758,577
202006011427,50567,50567,50567,50567,2
202006011428,50567,50567,50567,50567,1
202006011431,50663,50663,50663,50663,1
202006011433,50567,50567,50472,50472,59
202006011436,50377,50377,50377,50377,2
202006011441,50281,50281,50281,50281,1
202006011442,50281,50281,50281,50281,77
202006011445,50281,50281,50281,50281,27
202006011446,50281,50281,50281,50281,1
202006011452,50281,50281,50281,50281,3
202006011453,50377,50377,50377,50377,20
202006011502,50377,50377,50377,50377,12
202006011503,50377,50377,50377,50377,10
202006011504,50472,50472,50472,50472,2
202006011507,50472,50472,50377,50377,75
202006011509,50377,50377,50377,50377,10
202006011512,50377,50377,50377,50377,13
202006011513,50281,50281,50281,50281,81
202006011516,50186,50186,50186,50186,14
202006011517,50186,50186,50186,50186,1
202006011518,50186,50186,50186,50186,20
202006011520,50281,50281,50186,50186,35
202006011530,50281,50281,50281,50281,33
202006020901,50281,50281,50281,50281,1
202006020902,50281,50281,50090,50090,104
202006020903,50090,50090,50090,50090,6
202006020904,49995,49995,49900,49900,60
202006020905,49900,49900,49423,49423,317
202006020907,49613,49613,49327,49327,400
202006020909,49709,49709,49709,49709,22
202006020910,49518,49518,49518,49518,11
202006020911,49423,49423,49423,49423,61
202006020913,49518,49518,49518,49518,309
202006020916,49613,49613,49613,49613,10
202006020919,49613,49613,49613,49613,3
202006020920,49613,49613,49613,49613,59
202006020921,49613,49613,49518,49613,100
202006020923,49518,49518,49518,49518,17
202006020924,49518,49518,49518,49518,2
202006020926,49518,49613,49518,49613,52
202006020927,49613,50281,49613,50281,780
202006020928,50281,50281,50281,50281,4
202006020929,49613,49613,49613,49613,2
202006020930,49709,49804,49709,49804,2
202006020931,49804,49804,49804,49804,3
202006020936,49804,49804,49804,49804,50
202006020941,49709,49709,49709,49709,1
202006020942,49709,49709,49709,49709,6
202006020944,50186,50186,50186,50186,61
202006020945,50186,50186,50186,50186,19
202006020946,50090,50090,50090,50090,5
202006020949,50090,50090,50090,50090,36
202006020951,49900,49900,49900,49900,1
202006020957,49900,49900,49709,49709,32
202006021003,50090,50090,50090,50090,1
202006021016,50090,50090,50090,50090,50
202006021017,50090,50090,50090,50090,15
202006021020,50090,50090,50090,50090,71
202006021021,50090,50090,50090,50090,34
202006021022,50090,50090,50090,50090,8
202006021026,49995,49995,49995,49995,3
202006021029,49900,49900,49900,49900,27
202006021030,49900,49900,49900,49900,6
202006021036,49804,49804,49709,49709,3
202006021041,49900,49900,49900,49900,1
202006021046,49804,49804,49709,49709,5
202006021050,49900,49900,49900,49900,24
202006021051,49709,49709,49709,49709,16
202006021054,49709,49709,49613,49613,221
202006021100,49900,49900,49900,49900,10
202006021106,49613,49613,49518,49518,100
202006021108,49900,49900,49900,49900,1
202006021120,49900,49900,49900,49900,15
202006021126,49804,49804,49518,49518,100
202006021129,49518,49518,49518,49518,1
202006021144,49900,49900,49900,49900,2
202006021147,49613,49613,49518,49518,30
202006021153,49613,49613,49518,49518,100
202006021202,49518,49518,49518,49518,1
202006021213,49613,49613,49613,49613,1
202006021224,49613,49613,49613,49613,6
202006021226,49613,49613,49613,49613,4
202006021236,49613,49613,49613,49613,53
202006021244,49613,49613,49613,49613,107
202006021305,49900,49900,49900,49900,5
202006021308,49804,49900,49709,49900,12
202006021310,49900,49900,49900,49900,1
202006021320,49900,49900,49900,49900,44
202006021324,49995,49995,49995,49995,6
202006021328,49900,49900,49900,49900,7
202006021329,49900,49900,49900,49900,6
202006021359,49900,49900,49900,49900,7
202006021405,49900,49900,49900,49900,2
202006021408,49900,49900,49900,49900,1
202006021421,49804,49804,49804,49804,1
202006021422,49804,49804,49804,49804,9
202006021424,49804,49804,49804,49804,11
202006021425,49804,49900,49804,49900,163
202006021429,49900,49900,49900,49900,1
202006021431,49804,49804,49804,49804,21
202006021438,49804,49804,49804,49804,2
202006021443,49804,49804,49804,49804,1
202006021454,49709,49709,49709,49709,2
202006021459,49709,49709,49709,49709,8
202006021501,49804,49804,49804,49804,43
202006021506,49804,49804,49804,49804,1
202006021507,49709,49709,49709,49709,16
202006021508,49709,49709,49709,49709,40
202006021511,49709,49709,49709,49709,36
202006021518,49613,49613,49613,49613,50
202006021520,49613,49613,49613,49613,10
202006021530,49613,49613,49613,49613,106
202006030901,49613,49613,49613,49613,25
202006030902,49613,49613,49041,49136,333
202006030903,49136,49136,49136,49136,300
202006030904,49900,49900,49900,49900,1
202006030905,49900,49900,49900,49900,1
202006030906,49900,49900,49900,49900,20
202006030907,49804,49804,49804,49804,375
202006030910,49804,49804,49709,49709,21
202006030912,49709,49709,49709,49709,51
202006030913,49804,49804,49804,49804,50
202006030914,49804,49804,49804,49804,3
202006030915,49804,49804,49804,49804,1
202006030917,49804,49804,49804,49804,105
202006030918,49804,49804,49804,49804,429
202006030919,49804,49804,49804,49804,150
202006030920,49804,49804,49804,49804,14
202006030921,49995,49995,49995,49995,70
202006030926,49900,49900,49900,49900,1
202006030928,49804,49804,49804,49804,220
202006030929,49804,49804,49804,49804,108
202006030930,49804,49804,49804,49804,1
202006030936,49709,49709,49709,49709,100
202006030939,49709,49709,49709,49709,7
202006030940,49709,49709,49709,49709,27
202006030942,49804,49804,49804,49804,1
202006030943,49709,49709,49709,49709,947
202006030946,49804,49995,49804,49995,2
202006030950,49900,49995,49900,49995,10
202006030954,49995,49995,49995,49995,1
202006030956,49900,49900,49900,49900,1
202006031001,49900,49900,49900,49900,1
202006031011,49900,49900,49900,49900,24
202006031012,49900,49900,49900,49900,7
202006031014,49804,49900,49804,49900,20
202006031021,49900,49900,49900,49900,147
202006031022,49995,49995,49995,49995,89
202006031024,49995,49995,49995,49995,5
202006031025,49995,50090,49995,50090,67
202006031026,50090,50090,50090,50090,53
202006031027,50090,50090,50090,50090,22
202006031030,50090,50090,50090,50090,81
202006031031,50090,50090,50090,50090,69
202006031033,50090,50090,50090,50090,101
202006031034,50090,50090,50090,50090,71
202006031035,50090,50090,50090,50090,19
202006031036,49995,49995,49804,49804,51
202006031041,49995,49995,49995,49995,1
202006031042,50090,50090,50090,50090,11
202006031049,49804,49804,49804,49804,5
202006031053,49900,49900,49900,49900,26
202006031056,49900,49900,49900,49900,1
202006031058,49900,49900,49900,49900,2
202006031059,49900,49900,49900,49900,5
202006031100,49900,49900,49900,49900,5
202006031101,49900,49900,49900,49900,2
202006031102,49900,49900,49900,49900,2
202006031109,49900,49900,49900,49900,2
202006031132,49804,49804,49804,49804,100
202006031133,49804,49804,49804,49804,5
202006031135,49804,49804,49804,49804,32
202006031136,49804,49804,49804,49804,10
202006031137,49804,49804,49804,49804,10
202006031140,49804,49804,49804,49804,5
202006031145,49804,49804,49804,49804,68
202006031151,49804,49804,49804,49804,1
202006031200,49804,49804,49804,49804,1
202006031204,49804,49804,49804,49804,1
202006031205,49804,49804,49804,49804,1
202006031218,49804,49804,49709,49709,102
202006031224,49709,49709,49709,49709,41
202006031226,49709,49709,49709,49709,56
202006031232,49900,49900,49900,49900,4
202006031240,49709,49709,49613,49613,60
202006031241,49613,49613,49613,49613,30
202006031247,49613,49900,49613,49900,20
202006031250,49709,49709,49709,49709,5
202006031253,49709,49709,49709,49709,12
202006031304,49804,49804,49804,49804,4
202006031306,49900,49900,49900,49900,1
202006031322,49900,49900,49900,49900,5
202006031324,49804,49804,49804,49804,1
202006031325,49709,49709,49709,49709,66
202006031332,49900,49900,49900,49900,2
202006031339,49804,49804,49804,49804,10
202006031341,49709,49900,49709,49900,96
202006031348,49900,49900,49900,49900,1
202006031349,49900,49900,49900,49900,5
202006031350,49900,49900,49900,49900,4
202006031351,49900,49900,49900,49900,5
202006031352,49900,49900,49900,49900,23
202006031358,49709,49709,49709,49709,23
202006031401,49804,49804,49804,49804,5
202006031402,49804,49804,49804,49804,4
202006031405,49804,49804,49804,49804,15
202006031406,49804,49804,49804,49804,1
202006031411,49804,49900,49804,49900,12
202006031417,49804,49804,49804,49804,1
202006031418,49900,49900,49900,49900,7
202006031419,49900,49900,49900,49900,10
202006031420,49900,49900,49804,49804,25
202006031421,49804,49804,49804,49804,2
202006031425,49804,49804,49804,49804,2
202006031431,49900,49900,49900,49900,1
202006031434,49900,49900,49804,49804,95
202006031435,49900,49900,49900,49900,34
202006031440,49804,49804,49804,49804,312
202006031446,49804,49804,49804,49804,20
202006031449,49900,49900,49900,49900,1
202006031453,49900,49900,49900,49900,2
202006031459,49900,49900,49900,49900,122
202006031507,49900,49900,49900,49900,160
202006031508,49900,49900,49900,49900,18
202006031509,49804,49804,49804,49804,5
202006031520,49804,49804,49804,49804,107
202006031530,49709,49709,49709,49709,76
202006040901,49613,49613,49613,49613,20
202006040902,49613,49613,49613,49613,1
202006040903,49709,49709,49613,49613,20
202006040904,49709,49709,49709,49709,10
202006040907,49804,49804,49804,49804,20
202006040908,49709,49804,49709,49804,81
202006040909,49804,49804,49709,49709,156
202006040912,49709,49709,49709,49709,47
202006040913,49709,49709,49709,49709,15
202006040915,49709,49709,49709,49709,57
202006040916,49709,49709,49709,49709,159
202006040917,49709,49804,49709,49804,4
202006040919,49709,49709,49613,49613,82
202006040921,49613,49900,49613,49900,80
202006040922,49900,49900,49900,49900,2
202006040923,49900,49900,49900,49900,16
202006040924,49995,49995,49995,49995,29
202006040925,49995,49995,49995,49995,1
202006040927,49995,49995,49995,49995,5
202006040929,49900,49900,49900,49900,1
202006040934,49900,49900,49900,49900,29
202006040935,49804,49804,49804,49804,10
202006040936,49804,49804,49804,49804,173
202006040938,49709,49709,49709,49709,77
202006040939,49709,49709,49709,49709,39
202006040942,49709,49709,49709,49709,100
202006040943,49709,49709,49709,49709,3
202006040946,49709,49709,49709,49709,2
202006040947,49709,49709,49709,49709,42
202006040952,49995,49995,49995,49995,1
202006040953,49995,49995,49995,49995,6
202006040955,49995,49995,49995,49995,5
202006040956,49995,49995,49995,49995,10
202006040957,49995,49995,49995,49995,10
202006041000,49995,49995,49995,49995,10
202006041001,49995,49995,49995,49995,4
202006041005,49995,49995,49995,49995,50
202006041006,49995,49995,49995,49995,3
202006041008,49995,49995,49995,49995,9
202006041014,49900,49900,49804,49804,21
202006041015,49709,49709,49709,49709,180
202006041016,49709,49709,49613,49613,313
202006041020,49613,49613,49613,49613,119
202006041022,49613,49613,49613,49613,175
202006041023,49709,49709,49613,49613,103
202006041024,49709,49709,49709,49709,4
202006041028,49613,49613,49613,49613,6
202006041030,49709,49709,49709,49709,80
202006041031,49613,49613,49613,49613,150
202006041032,49709,49709,49709,49709,8
202006041037,49709,49709,49709,49709,7
202006041040,49709,49709,49709,49709,10
202006041042,49709,49709,49709,49709,7
202006041043,49613,49709,49613,49709,2
202006041046,49613,49613,49613,49613,100
202006041047,49613,49613,49613,49613,40
202006041051,49613,49613,49613,49613,6
202006041055,49613,49613,49518,49518,72
202006041056,49709,49709,49709,49709,5
202006041057,49709,49709,49709,49709,14
202006041058,49709,49709,49709,49709,101
202006041059,49709,49709,49709,49709,4
202006041101,49613,49613,49613,49613,50
202006041106,49613,49613,49613,49613,10
202006041107,49613,49613,49613,49613,10
202006041110,49709,49709,49709,49709,1
